cell_id,ix,iy,xmin_km,xmax_km,ymin_km,ymax_km,x_center_km,y_center_km,centroid_longitude,centroid_latitude,onset_bin,onset_minutes,onset_hours,support_candidate_next1,support_candidate_next2,total_cell_events,peak_count,peak_rate_per_hour,confidence_class,occupied,distance_to_mw64_km,distance_to_mw71_km
2321,41,25,14.0,15.0,-4.0,-3.0,14.5,-3.5,-117.3831587705881,35.70856865759449,,,,,,0,0,0.0,no events,False,10.035187571596204,20.40030404411037
2322,41,26,14.0,15.0,-3.0,-2.0,14.5,-2.5,-117.38314072558155,35.71758140694094,,,,,,0,0,0.0,no events,False,10.133786525333019,20.054406091607063
2323,41,27,14.0,15.0,-2.0,-1.0,14.5,-1.5,-117.38312267387856,35.72659414275493,,,,,,0,0,0.0,no events,False,10.328710911092594,19.753126392599906
2324,41,28,14.0,15.0,-1.0,0.0,14.5,-0.5,-117.38310461547592,35.73560686503509,,,,,,0,0,0.0,no events,False,10.614655379654366,19.498533300660526
2325,41,29,14.0,15.0,0.0,1.0,14.5,0.5,-117.38308655037052,35.74461957378001,,,,,,0,0,0.0,no events,False,10.984514034436277,19.292475203350868
2326,41,30,14.0,15.0,1.0,2.0,14.5,1.5,-117.38306847855918,35.75363226898829,,,,,,0,0,0.0,no events,False,11.430143844966679,19.13652000931331
2327,41,31,14.0,15.0,2.0,3.0,14.5,2.5,-117.38305040003875,35.762644950658526,,,,,,0,0,0.0,no events,False,11.943066108019824,19.031899449655285
2328,41,32,14.0,15.0,3.0,4.0,14.5,3.5,-117.38303231480609,35.77165761878932,,,,,,0,0,0.0,no events,False,12.515009700532955,18.979462459635933
2329,41,33,14.0,15.0,4.0,5.0,14.5,4.5,-117.38301422285804,35.780670273379265,,,,,,0,0,0.0,no events,False,13.138268818544402,18.979641562781687
2330,41,34,14.0,15.0,5.0,6.0,14.5,5.5,-117.3829961241914,35.78968291442698,,,,,,0,0,0.0,no events,False,13.805895381764932,19.032435273674533
2331,41,35,14.0,15.0,6.0,7.0,14.5,6.5,-117.38297801880309,35.79869554193107,,,,,,0,0,0.0,no events,False,14.511767192045923,19.137408158931844
2332,41,36,14.0,15.0,7.0,8.0,14.5,7.5,-117.38295990668983,35.807708155890126,,,,,,0,0,0.0,no events,False,15.250574637699478,19.293708550625816
2333,41,37,14.0,15.0,8.0,9.0,14.5,8.5,-117.38294178784854,35.816720756302765,,,,,,0,0,0.0,no events,False,16.017760970995436,19.500102262076272
2334,41,38,14.0,15.0,9.0,10.0,14.5,9.5,-117.382923662276,35.8257333431676,,,,,,0,0,0.0,no events,False,16.809440986179368,19.755019281852718
2335,41,39,14.0,15.0,10.0,11.0,14.5,10.5,-117.38290552996908,35.83474591648322,,,,,,0,0,0.0,no events,False,17.622313866565566,20.056609519590126
2336,41,40,14.0,15.0,11.0,12.0,14.5,11.5,-117.3828873909246,35.84375847624828,,,,,,0,0,0.0,no events,False,18.4535792125986,20.40280333719496
2337,41,41,14.0,15.0,12.0,13.0,14.5,12.5,-117.38286924513936,35.85277102246133,,,,,,0,0,0.0,no events,False,19.3008607450433,20.791372792848342
2338,41,42,14.0,15.0,13.0,14.0,14.5,13.5,-117.38285109261015,35.86178355512106,,,,,,0,0,0.0,no events,False,20.16213940144883,21.219990132093248
2339,41,43,14.0,15.0,14.0,15.0,14.5,14.5,-117.38283293333387,35.870796074226014,,,,,,0,0,0.0,no events,False,21.035695971071593,21.68628091215908
2340,41,44,14.0,15.0,15.0,16.0,14.5,15.5,-117.38281476730728,35.87980857977486,,,,,,0,0,0.0,no events,False,21.92006260783166,22.187870073443637
2341,41,45,14.0,15.0,16.0,17.0,14.5,16.5,-117.38279659452724,35.88882107176618,,,,,,0,0,0.0,no events,False,22.81398221431677,22.722420139390003
2342,41,46,14.0,15.0,17.0,18.0,14.5,17.5,-117.3827784149905,35.897833550198634,,,,,,0,0,0.0,no events,False,23.716374601086567,23.28766144519232
2343,41,47,14.0,15.0,18.0,19.0,14.5,18.5,-117.38276022869393,35.9068460150708,,,,,,0,0,0.0,no events,False,24.626308370581373,23.881414827870593
2344,41,48,14.0,15.0,19.0,20.0,14.5,19.5,-117.38274203563428,35.91585846638132,,,,,,0,0,0.0,no events,False,25.54297758106655,24.501607554929492
2345,41,49,14.0,15.0,20.0,21.0,14.5,20.5,-117.38272383580843,35.92487090412883,,,,,,0,0,0.0,no events,False,26.465682372664613,25.146283450456817
2346,41,50,14.0,15.0,21.0,22.0,14.5,21.5,-117.38270562921312,35.933883328311936,,,,,,0,0,0.0,no events,False,27.393812863394402,25.81360823220301
2347,41,51,14.0,15.0,22.0,23.0,14.5,22.5,-117.3826874158452,35.94289573892927,,,,,,0,0,0.0,no events,False,28.326835738193118,26.501871038864397
2348,41,52,14.0,15.0,23.0,24.0,14.5,23.5,-117.38266919570144,35.951908135979465,,,,,,0,0,0.0,no events,False,29.2642830543049,27.20948303727103
2349,41,53,14.0,15.0,24.0,25.0,14.5,24.5,-117.38265096877863,35.96092051946114,,,,,,0,0,0.0,no events,False,30.205742871619282,27.934973881328055
2350,41,54,14.0,15.0,25.0,26.0,14.5,25.5,-117.38263273507356,35.96993288937294,,,,,,0,0,0.0,no events,False,31.15085138756694,28.676986667804222
2351,41,55,14.0,15.0,26.0,27.0,14.5,26.5,-117.38261449458312,35.97894524571348,,,,,,0,0,0.0,no events,False,32.099286314717084,29.434271911164398
2352,42,0,15.0,16.0,-29.0,-28.0,15.5,-28.5,-117.37258828298818,35.48323037362676,,,,,,0,0,0.0,no events,False,26.870709086676605,38.143785460748305
2353,42,1,15.0,16.0,-28.0,-27.0,15.5,-27.5,-117.37256917138066,35.49224345804361,,,,,,0,0,0.0,no events,False,25.961965383320017,37.29551136357476
2354,42,2,15.0,16.0,-27.0,-26.0,15.5,-26.5,-117.37255005269829,35.501256528962706,,,,,,0,0,0.0,no events,False,25.06017330962835,36.454930619402845
2355,42,3,15.0,16.0,-26.0,-25.0,15.5,-25.5,-117.37253092693769,35.510269586382634,,,,,,0,0,0.0,no events,False,24.166111107344335,35.622587849009726
2356,42,4,15.0,16.0,-25.0,-24.0,15.5,-24.5,-117.3725117940956,35.51928263030193,,,,,,0,0,0.0,no events,False,23.280669358856787,34.7990741781352
2357,42,5,15.0,16.0,-24.0,-23.0,15.5,-23.5,-117.37249265416864,35.52829566071918,,,,,,0,0,0.0,no events,False,22.4048701299587,33.98503144400923
2358,42,6,15.0,16.0,-23.0,-22.0,15.5,-22.5,-117.3724735071536,35.53730867763292,,,,,,0,0,0.0,no events,False,21.539889630270107,33.18115671349082
2359,42,7,15.0,16.0,-22.0,-21.0,15.5,-21.5,-117.3724543530471,35.54632168104175,,,,,,0,0,0.0,no events,False,20.687084981410983,32.388207104441236
2360,42,8,15.0,16.0,-21.0,-20.0,15.5,-20.5,-117.3724351918458,35.55533467094422,,,,,,0,0,0.0,no events,False,19.84802571471586,31.60700488871285
2361,42,9,15.0,16.0,-20.0,-19.0,15.5,-19.5,-117.37241602354642,35.56434764733891,,,,,,0,0,0.0,no events,False,19.02453059909558,30.838442837310357
2362,42,10,15.0,16.0,-19.0,-18.0,15.5,-18.5,-117.3723968481456,35.57336061022438,,,,,,0,0,0.0,no events,False,18.21871027981471,30.083489744791894
2363,42,11,15.0,16.0,-18.0,-17.0,15.5,-17.5,-117.37237766564004,35.582373559599205,,,,,,0,0,0.0,no events,False,17.433015918186054,29.34319603962628
2364,42,12,15.0,16.0,-17.0,-16.0,15.5,-16.5,-117.37235847602638,35.591386495461954,,,,,,1,1,2.0,no onset,True,16.670293451155278,28.618699348762867
2365,42,13,15.0,16.0,-16.0,-15.0,15.5,-15.5,-117.37233927930131,35.60039941781122,,,,,,0,0,0.0,no events,False,15.933842081918996,27.911229836928015
2366,42,14,15.0,16.0,-15.0,-14.0,15.5,-14.5,-117.37232007546152,35.60941232664556,,,,,,0,0,0.0,no events,False,15.227473961082147,27.222115083232623
2367,42,15,15.0,16.0,-14.0,-13.0,15.5,-13.5,-117.37230086450364,35.618425221963555,,,,,,0,0,0.0,no events,False,14.555569483168187,26.55278418922772
2368,42,16,15.0,16.0,-13.0,-12.0,15.5,-12.5,-117.37228164642433,35.62743810376379,,,,,,0,0,0.0,no events,False,13.923119001259709,25.904770734261326
2369,42,17,15.0,16.0,-12.0,-11.0,15.5,-11.5,-117.37226242122024,35.636450972044834,,,,,,0,0,0.0,no events,False,13.335737042516296,25.279714108145736
2370,42,18,15.0,16.0,-11.0,-10.0,15.5,-10.5,-117.37224318888804,35.64546382680527,,,,,,1,1,2.0,no onset,True,12.799629768514533,24.679358662342164
2371,42,19,15.0,16.0,-10.0,-9.0,15.5,-9.5,-117.37222394942444,35.65447666804372,,,,,,0,0,0.0,no events,False,12.321491872129185,24.10555003685798
2372,42,20,15.0,16.0,-9.0,-8.0,15.5,-8.5,-117.37220470282598,35.66348949575871,,,,,,0,0,0.0,no events,False,11.90830809556285,23.56022795251362
2373,42,21,15.0,16.0,-8.0,-7.0,15.5,-7.5,-117.3721854490894,35.67250230994884,,,,,,0,0,0.0,no events,False,11.56704117061705,23.045414723309815
2374,42,22,15.0,16.0,-7.0,-6.0,15.5,-6.5,-117.37216618821137,35.681515110612736,,,,,,0,0,0.0,no events,False,11.304206349260085,22.563198761795395
2375,42,23,15.0,16.0,-6.0,-5.0,15.5,-5.5,-117.3721469201884,35.69052789774895,,,,,,0,0,0.0,no events,False,11.12536385609721,22.11571244521021
2376,42,24,15.0,16.0,-5.0,-4.0,15.5,-4.5,-117.37212764501729,35.69954067135607,,,,,,0,0,0.0,no events,False,11.034598346766243,21.705103905629347
2377,42,25,15.0,16.0,-4.0,-3.0,15.5,-3.5,-117.37210836269456,35.708553431432705,,,,,,0,0,0.0,no events,False,11.034083578546904,21.333502622614667
2378,42,26,15.0,16.0,-3.0,-2.0,15.5,-2.5,-117.3720890732169,35.71756617797743,,,,,,0,0,0.0,no events,False,11.123832080819119,21.00297913973271
2379,42,27,15.0,16.0,-2.0,-1.0,15.5,-1.5,-117.37206977658096,35.726578910988856,,,,,,0,0,0.0,no events,False,11.301693674231432,20.71549978491921
2380,42,28,15.0,16.0,-1.0,0.0,15.5,-0.5,-117.37205047278336,35.73559163046557,,,,,,0,0,0.0,no events,False,11.563603229532951,20.47287791039473
2381,42,29,15.0,16.0,0.0,1.0,15.5,0.5,-117.37203116182074,35.74460433640616,,,,,,0,0,0.0,no events,False,11.90401442346098,20.2767238115251
2382,42,30,15.0,16.0,1.0,2.0,15.5,1.5,-117.3720118436897,35.753617028809245,,,,,,0,0,0.0,no events,False,12.316419899381037,20.128396039521117
2383,42,31,15.0,16.0,2.0,3.0,15.5,2.5,-117.37199251838688,35.7626297076734,,,,,,0,0,0.0,no events,False,12.793859420900768,20.028957180011894
2384,42,32,15.0,16.0,3.0,4.0,15.5,3.5,-117.37197318590896,35.771642372997235,,,,,,0,0,0.0,no events,False,13.329346519078626,19.979137226459265
2385,42,33,15.0,16.0,4.0,5.0,15.5,4.5,-117.3719538462525,35.78065502477936,,,,,,0,0,0.0,no events,False,13.916181889066255,19.979307368090392
2386,42,34,15.0,16.0,5.0,6.0,15.5,5.5,-117.3719344994141,35.78966766301836,,,,,,0,0,0.0,no events,False,14.548153082555798,20.029466330972763
2387,42,35,15.0,16.0,6.0,7.0,15.5,6.5,-117.37191514539045,35.798680287712855,,,,,,0,0,0.0,no events,False,15.219638558697113,20.12924042527467
2388,42,36,15.0,16.0,7.0,8.0,15.5,7.5,-117.37189578417814,35.80769289886145,,,,,,0,0,0.0,no events,False,15.92564088510356,20.2778972946766
2389,42,37,15.0,16.0,8.0,9.0,15.5,8.5,-117.37187641577376,35.816705496462745,,,,,,0,0,0.0,no events,False,16.66177293523064,20.47437220743027
2390,42,38,15.0,16.0,9.0,10.0,15.5,9.5,-117.37185704017394,35.82571808051536,,,,,,0,0,0.0,no events,False,17.424216398136426,20.717304744665352
2391,42,39,15.0,16.0,10.0,11.0,15.5,10.5,-117.37183765737528,35.834730651017885,,,,,,0,0,0.0,no events,False,18.20966657665616,21.005083062874903
2392,42,40,15.0,16.0,11.0,12.0,15.5,11.5,-117.3718182673744,35.84374320796894,,,,,,0,0,0.0,no events,False,19.01527271897226,21.335892600808023
2393,42,41,15.0,16.0,12.0,13.0,15.5,12.5,-117.3717988701679,35.85275575136715,,,,,,0,0,0.0,no events,False,19.83857949352203,21.707766160251385
2394,42,42,15.0,16.0,13.0,14.0,15.5,13.5,-117.37177946575235,35.861768281211106,,,,,,0,0,0.0,no events,False,20.677472671114693,22.118632649038133
2395,42,43,15.0,16.0,14.0,15.0,15.5,14.5,-117.37176005412444,35.87078079749944,,,,,,0,0,0.0,no events,False,21.53013041782602,22.566362331089966
2396,42,44,15.0,16.0,15.0,16.0,15.5,15.5,-117.37174063528064,35.87979330023077,,,,,,0,0,0.0,no events,False,22.394980588348346,23.048807072232105
2397,42,45,15.0,16.0,16.0,17.0,15.5,16.5,-117.37172120921768,35.88880578940371,,,,,,0,0,0.0,no events,False,23.27066383445907,23.563834705919945
2398,42,46,15.0,16.0,17.0,18.0,15.5,17.5,-117.37170177593204,35.89781826501688,,,,,,0,0,0.0,no events,False,24.156002050014475,24.10935720094706
2399,42,47,15.0,16.0,18.0,19.0,15.5,18.5,-117.37168233542036,35.90683072706889,,,,,,0,0,0.0,no events,False,25.049971552562802,24.683352755203217
2400,42,48,15.0,16.0,19.0,20.0,15.5,19.5,-117.37166288767926,35.91584317555837,,,,,,0,0,0.0,no events,False,25.951680379661504,25.283882253972365
2401,42,49,15.0,16.0,20.0,21.0,15.5,20.5,-117.37164343270528,35.92485561048396,,,,,,0,0,0.0,no events,False,26.86034910927276,25.90910072595495
2402,42,50,15.0,16.0,21.0,22.0,15.5,21.5,-117.37162397049497,35.93386803184425,,,,,,0,0,0.0,no events,False,27.77529467019049,26.557264524469005
2403,42,51,15.0,16.0,22.0,23.0,15.5,22.5,-117.371604501045,35.9428804396379,,,,,,0,0,0.0,no events,False,28.695916673976704,27.22673497901576
2404,42,52,15.0,16.0,23.0,24.0,15.5,23.5,-117.37158502435187,35.951892833863496,,,,,,0,0,0.0,no events,False,29.6216858653203,27.91597922718279
2405,42,53,15.0,16.0,24.0,25.0,15.5,24.5,-117.37156554041222,35.96090521451971,,,,,,0,0,0.0,no events,False,30.55213434848077,28.62356886915818
2406,42,54,15.0,16.0,25.0,26.0,15.5,25.5,-117.3715460492226,35.969917581605166,,,,,,0,0,0.0,no events,False,31.48684730155626,29.348177003050495
2407,42,55,15.0,16.0,26.0,27.0,15.5,26.5,-117.3715265507796,35.97892993511846,,,,,,0,0,0.0,no events,False,32.42545593720192,30.088574110404807
2408,43,0,16.0,17.0,-29.0,-28.0,16.5,-28.5,-117.36156884169812,35.483214206802984,,,,,,0,0,0.0,no events,False,27.296172215936146,38.67679276171377
2409,43,1,16.0,17.0,-28.0,-27.0,16.5,-27.5,-117.36154849709716,35.49222728825452,,,,,,0,0,0.0,no events,False,26.40207676274627,37.840469036832715
2410,43,2,16.0,17.0,-27.0,-26.0,16.5,-26.5,-117.36152814496492,35.50124035620739,,,,,,0,0,0.0,no events,False,25.51584404110216,37.012266824965415
2411,43,3,16.0,17.0,-26.0,-25.0,16.5,-25.5,-117.3615077852978,35.51025341066014,,,,,,0,0,0.0,no events,False,24.638322525564735,36.19274366661605
2412,43,4,16.0,17.0,-25.0,-24.0,16.5,-24.5,-117.36148741809232,35.519266451611365,,,,,,0,0,0.0,no events,False,23.77047699600605,35.38250263495103
2413,43,5,16.0,17.0,-24.0,-23.0,16.5,-23.5,-117.36146704334496,35.528279479059606,,,,,,0,0,0.0,no events,False,22.913406913018306,34.582196160846365
2414,43,6,16.0,17.0,-23.0,-22.0,16.5,-22.5,-117.36144666105216,35.53729249300344,,,,,,0,0,0.0,no events,False,22.06836777166488,33.79253009027584
2415,43,7,16.0,17.0,-22.0,-21.0,16.5,-21.5,-117.3614262712104,35.54630549344141,,,,,,0,0,0.0,no events,False,21.236795799963783,33.014267953373405
2416,43,8,16.0,17.0,-21.0,-20.0,16.5,-20.5,-117.36140587381612,35.55531848037211,,,,,,0,0,0.0,no events,False,20.42033632419558,32.24823541051632
2417,43,9,16.0,17.0,-20.0,-19.0,16.5,-19.5,-117.36138546886583,35.56433145379412,,,,,,0,0,0.0,no events,False,19.620876008404,31.495324822694233
2418,43,10,16.0,17.0,-19.0,-18.0,16.5,-18.5,-117.36136505635598,35.57334441370595,,,,,,0,0,0.0,no events,False,18.840578947608424,30.756499870465753
2419,43,11,16.0,17.0,-18.0,-17.0,16.5,-17.5,-117.36134463628302,35.58235736010624,,,,,,0,0,0.0,no events,False,18.081926192332716,30.032800117153585
2420,43,12,16.0,17.0,-17.0,-16.0,16.5,-16.5,-117.36132420864335,35.59137029299352,,,,,,0,0,0.0,no events,False,17.347757623648945,29.32534537685517
2421,43,13,16.0,17.0,-16.0,-15.0,16.5,-15.5,-117.36130377343352,35.600383212366374,,,,,,0,0,0.0,no events,False,16.641314080107144,28.635339705803762
2422,43,14,16.0,17.0,-15.0,-14.0,16.5,-14.5,-117.36128333064994,35.60939611822339,,,,,,0,0,0.0,no events,False,15.966276148704004,27.964074786442012
2423,43,15,16.0,17.0,-14.0,-13.0,16.5,-13.5,-117.36126288028905,35.618409010563134,,,,,,0,0,0.0,no events,False,15.326793983106073,27.31293241775153
2424,43,16,16.0,17.0,-13.0,-12.0,16.5,-12.5,-117.36124242234727,35.62742188938419,,,,,,0,0,0.0,no events,False,14.727499908147298,26.683385764396597
2425,43,17,16.0,17.0,-12.0,-11.0,16.5,-11.5,-117.3612219568211,35.636434754685126,,,,,,0,0,0.0,no events,False,14.173492628437806,26.076998953992838
2426,43,18,16.0,17.0,-11.0,-10.0,16.5,-10.5,-117.36120148370696,35.645447606464536,,,,,,0,0,0.0,no events,False,13.67027918633277,25.495424551112777
2427,43,19,16.0,17.0,-10.0,-9.0,16.5,-9.5,-117.36118100300126,35.65446044472101,,,,,,0,0,0.0,no events,False,13.223659583344737,24.9403983856799
2428,43,20,16.0,17.0,-9.0,-8.0,16.5,-8.5,-117.3611605147005,35.66347326945311,,,,,,0,0,0.0,no events,False,12.839540977779825,24.413731182090235
2429,43,21,16.0,17.0,-8.0,-7.0,16.5,-7.5,-117.36114001880102,35.67248608065944,,,,,,0,0,0.0,no events,False,12.523675669067345,23.917296436393173
2430,43,22,16.0,17.0,-7.0,-6.0,16.5,-6.5,-117.36111951529936,35.68149887833856,,,,,,0,0,0.0,no events,False,12.281331035677345,23.453014037032556
2431,43,23,16.0,17.0,-6.0,-5.0,16.5,-5.5,-117.36109900419189,35.69051166248908,,,,,,0,0,0.0,no events,False,12.116919235176642,23.02282923569965
2432,43,24,16.0,17.0,-5.0,-4.0,16.5,-4.5,-117.361078485475,35.699524433109595,,,,,,0,0,0.0,no events,False,12.033635007581703,22.62868676284877
2433,43,25,16.0,17.0,-4.0,-3.0,16.5,-3.5,-117.3610579591452,35.70853719019868,,,,,,0,0,0.0,no events,False,12.033162977355454,22.272500156158213
2434,43,26,16.0,17.0,-3.0,-2.0,16.5,-2.5,-117.36103742519884,35.71754993375493,,,,,,0,0,0.0,no events,False,12.11551282379331,21.956116728625037
2435,43,27,16.0,17.0,-2.0,-1.0,16.5,-1.5,-117.3610168836324,35.726562663776946,,,,,,0,0,0.0,no events,False,12.279018312853935,21.68127903044349
2436,43,28,16.0,17.0,-1.0,0.0,16.5,-0.5,-117.36099633444223,35.73557538026331,,,,,,0,0,0.0,no events,False,12.520500408182752,21.449584121630174
2437,43,29,16.0,17.0,0.0,1.0,16.5,0.5,-117.36097577762482,35.74458808321262,,,,,,0,0,0.0,no events,False,12.83555881974784,21.262442418166117
2438,43,30,16.0,17.0,1.0,2.0,16.5,1.5,-117.36095521317652,35.753600772623486,,,,,,0,0,0.0,no events,False,13.218933767861488,21.12103823633607
2439,43,31,16.0,17.0,2.0,3.0,16.5,2.5,-117.36093464109376,35.7626134484945,,,,,,0,0,0.0,no events,False,13.66487649790553,21.02629436623845
2440,43,32,16.0,17.0,3.0,4.0,16.5,3.5,-117.36091406137297,35.77162611082424,,,,,,0,0,0.0,no events,False,14.16747999634773,20.978842994089337
2441,43,33,16.0,17.0,4.0,5.0,16.5,4.5,-117.36089347401052,35.78063875961135,,,,,,0,0,0.0,no events,False,14.72094185814261,20.979005028017696
2442,43,34,16.0,17.0,5.0,6.0,16.5,5.5,-117.3608728790028,35.78965139485441,,,,,,0,0,0.0,no events,False,15.319750942320091,21.026779367286192
2443,43,35,16.0,17.0,6.0,7.0,16.5,6.5,-117.3608522763463,35.79866401655201,,,,,,0,0,0.0,no events,False,15.95880348518082,21.121842939371387
2444,43,36,16.0,17.0,7.0,8.0,16.5,7.5,-117.36083166603731,35.80767662470277,,,,,,0,0,0.0,no events,False,16.63346170893244,21.263561502025322
2445,43,37,16.0,17.0,8.0,9.0,16.5,8.5,-117.36081104807228,35.8166892193053,,,,,,0,0,0.0,no events,False,17.339570011001534,21.451010380524128
2446,43,38,16.0,17.0,9.0,10.0,16.5,9.5,-117.3607904224476,35.82570180035821,,,,,,0,0,0.0,no events,False,18.073442613689455,21.683003595911117
2447,43,39,16.0,17.0,10.0,11.0,16.5,10.5,-117.36076978915963,35.834714367860094,,,,,,0,0,0.0,no events,False,18.83183388983208,21.958129326862863
2448,43,40,16.0,17.0,11.0,12.0,16.5,11.5,-117.36074914820486,35.84372692180957,,,,,,0,0,0.0,no events,False,19.611899637672284,22.27478938464235
2449,43,41,16.0,17.0,12.0,13.0,16.5,12.5,-117.36072849957952,35.852739462205264,,,,,,0,0,0.0,no events,False,20.41115496835082,22.631240370892534
2450,43,42,16.0,17.0,13.0,14.0,16.5,13.5,-117.36070784328012,35.86175198904577,,,,,,0,0,0.0,no events,False,21.22743241388215,23.02563439560475
2451,43,43,16.0,17.0,14.0,15.0,16.5,14.5,-117.36068717930296,35.8707645023297,,,,,,0,0,0.0,no events,False,22.05884236830747,23.456057595320598
2452,43,44,16.0,17.0,15.0,16.0,16.5,15.5,-117.36066650764444,35.87977700205569,,,,,,0,0,0.0,no events,False,22.903736952159985,23.920565137762477
2453,43,45,16.0,17.0,16.0,17.0,16.5,16.5,-117.36064582830096,35.88878948822234,,,,,,0,0,0.0,no events,False,23.760677728500106,24.417211861817435
2454,43,46,16.0,17.0,17.0,18.0,16.5,17.5,-117.3606251412689,35.897801960828296,,,,,,0,0,0.0,no events,False,24.62840729445457,24.944078128882985
2455,43,47,16.0,17.0,18.0,19.0,16.5,18.5,-117.36060444654458,35.906814419872134,,,,,,0,0,0.0,no events,False,25.50582454274798,25.49929081944749
2456,43,48,16.0,17.0,19.0,20.0,16.5,19.5,-117.36058374412444,35.91582686535252,,,,,,0,0,0.0,no events,False,26.391963271976326,26.081039681916433
2457,43,49,16.0,17.0,20.0,21.0,16.5,20.5,-117.36056303400476,35.92483929726802,,,,,,0,0,0.0,no events,False,27.285973779457635,26.687589428133823
2458,43,50,16.0,17.0,21.0,22.0,16.5,21.5,-117.36054231618196,35.93385171561734,,,,,,0,0,0.0,no events,False,28.18710706754334,27.31728808061995
2459,43,51,16.0,17.0,22.0,23.0,16.5,22.5,-117.36052159065238,35.94286412039903,,,,,,0,0,0.0,no events,False,29.09470131451866,27.968572124342014
2460,43,52,16.0,17.0,23.0,24.0,16.5,23.5,-117.3605008574124,35.95187651161175,,,,,,0,0,0.0,no events,False,30.008170292854512,28.63996901655904
2461,43,53,16.0,17.0,24.0,25.0,16.5,24.5,-117.36048011645836,35.96088888925415,,,,,,0,0,0.0,no events,False,30.926993453435756,29.330097576796472
2462,43,54,16.0,17.0,25.0,26.0,16.5,25.5,-117.36045936778665,35.96990125332481,,,,,,0,0,0.0,no events,False,31.85070743033442,30.037666727949137
2463,43,55,16.0,17.0,26.0,27.0,16.5,26.5,-117.36043861139352,35.978913603822384,,,,,,0,0,0.0,no events,False,32.77889875448323,30.761472998773698
2464,44,0,17.0,18.0,-29.0,-28.0,17.5,-28.5,-117.35054940496867,35.48319702955856,,,,,,0,0,0.0,no events,False,27.75116265065815,39.22805408619596
2465,44,1,17.0,18.0,-28.0,-27.0,17.5,-27.5,-117.35052782737684,35.49221010785945,,,,,,0,0,0.0,no events,False,26.87220996135573,38.403737135654595
