cell_id,ix,iy,xmin_km,xmax_km,ymin_km,ymax_km,x_center_km,y_center_km,centroid_longitude,centroid_latitude
268,4,44,-23.0,-22.0,15.0,16.0,-22.5,15.5,-117.79255815011237,35.87965782181556
269,4,45,-23.0,-22.0,16.0,17.0,-22.5,16.5,-117.79258634907846,35.88867028599884
270,4,46,-23.0,-22.0,17.0,18.0,-22.5,17.5,-117.79261455852894,35.89768273661454
271,4,47,-23.0,-22.0,18.0,19.0,-22.5,18.5,-117.79264277846872,35.906695173661255
272,4,48,-23.0,-22.0,19.0,20.0,-22.5,19.5,-117.79267100890279,35.91570759713762
273,4,49,-23.0,-22.0,20.0,21.0,-22.5,20.5,-117.79269924983605,35.92472000704221
274,4,50,-23.0,-22.0,21.0,22.0,-22.5,21.5,-117.79272750127348,35.93373240337368
275,4,51,-23.0,-22.0,22.0,23.0,-22.5,22.5,-117.79275576322006,35.94274478613065
276,4,52,-23.0,-22.0,23.0,24.0,-22.5,23.5,-117.79278403568075,35.95175715531174
277,4,53,-23.0,-22.0,24.0,25.0,-22.5,24.5,-117.79281231866051,35.96076951091557
278,4,54,-23.0,-22.0,25.0,26.0,-22.5,25.5,-117.79284061216434,35.96978185294078
279,4,55,-23.0,-22.0,26.0,27.0,-22.5,26.5,-117.7928689161972,35.97879418138597
280,5,0,-22.0,-21.0,-29.0,-28.0,-21.5,-28.5,-117.78030829081455,35.483118216396434
281,5,1,-22.0,-21.0,-28.0,-27.0,-21.5,-27.5,-117.7803348003416,35.49213128024145
282,5,2,-22.0,-21.0,-27.0,-26.0,-21.5,-26.5,-117.78036131968211,35.501144330582335
283,5,3,-22.0,-21.0,-26.0,-25.0,-21.5,-25.5,-117.78038784884069,35.510157367417655
284,5,4,-22.0,-21.0,-25.0,-24.0,-21.5,-24.5,-117.7804143878219,35.519170390745934
285,5,5,-22.0,-21.0,-24.0,-23.0,-21.5,-23.5,-117.78044093663041,35.52818340056577
286,5,6,-22.0,-21.0,-23.0,-22.0,-21.5,-22.5,-117.78046749527073,35.537196396875736
287,5,7,-22.0,-21.0,-22.0,-21.0,-21.5,-21.5,-117.78049406374755,35.546209379674345
288,5,8,-22.0,-21.0,-21.0,-20.0,-21.5,-20.5,-117.78052064206538,35.55522234896021
289,5,9,-22.0,-21.0,-20.0,-19.0,-21.5,-19.5,-117.7805472302289,35.56423530473185
290,5,10,-22.0,-21.0,-19.0,-18.0,-21.5,-18.5,-117.78057382824272,35.57324824698789
291,5,11,-22.0,-21.0,-18.0,-17.0,-21.5,-17.5,-117.78060043611143,35.58226117572684
292,5,12,-22.0,-21.0,-17.0,-16.0,-21.5,-16.5,-117.78062705383962,35.591274090947316
293,5,13,-22.0,-21.0,-16.0,-15.0,-21.5,-15.5,-117.780653681432,35.60028699264787
294,5,14,-22.0,-21.0,-15.0,-14.0,-21.5,-14.5,-117.78068031889312,35.609299880827066
295,5,15,-22.0,-21.0,-14.0,-13.0,-21.5,-13.5,-117.78070696622763,35.61831275548351
296,5,16,-22.0,-21.0,-13.0,-12.0,-21.5,-12.5,-117.78073362344014,35.62732561661573
297,5,17,-22.0,-21.0,-12.0,-11.0,-21.5,-11.5,-117.78076029053533,35.63633846422235
298,5,18,-22.0,-21.0,-11.0,-10.0,-21.5,-10.5,-117.7807869675178,35.64535129830191
299,5,19,-22.0,-21.0,-10.0,-9.0,-21.5,-9.5,-117.78081365439222,35.654364118853024
300,5,20,-22.0,-21.0,-9.0,-8.0,-21.5,-8.5,-117.78084035116318,35.663376925874246
301,5,21,-22.0,-21.0,-8.0,-7.0,-21.5,-7.5,-117.78086705783538,35.67238971936417
302,5,22,-22.0,-21.0,-7.0,-6.0,-21.5,-6.5,-117.78089377441346,35.68140249932138
303,5,23,-22.0,-21.0,-6.0,-5.0,-21.5,-5.5,-117.78092050090204,35.69041526574445
304,5,24,-22.0,-21.0,-5.0,-4.0,-21.5,-4.5,-117.78094723730582,35.699428018631984
305,5,25,-22.0,-21.0,-4.0,-3.0,-21.5,-3.5,-117.78097398362942,35.708440757982565
306,5,26,-22.0,-21.0,-3.0,-2.0,-21.5,-2.5,-117.78100073987754,35.71745348379477
307,5,27,-22.0,-21.0,-2.0,-1.0,-21.5,-1.5,-117.78102750605481,35.7264661960672
308,5,28,-22.0,-21.0,-1.0,0.0,-21.5,-0.5,-117.78105428216591,35.73547889479843
309,5,29,-22.0,-21.0,0.0,1.0,-21.5,0.5,-117.78108106821551,35.744491579987084
310,5,30,-22.0,-21.0,1.0,2.0,-21.5,1.5,-117.78110786420831,35.75350425163174
311,5,31,-22.0,-21.0,2.0,3.0,-21.5,2.5,-117.78113467014899,35.762516909731
312,5,32,-22.0,-21.0,3.0,4.0,-21.5,3.5,-117.78116148604218,35.77152955428343
313,5,33,-22.0,-21.0,4.0,5.0,-21.5,4.5,-117.78118831189259,35.78054218528767
314,5,34,-22.0,-21.0,5.0,6.0,-21.5,5.5,-117.7812151477049,35.789554802742295
315,5,35,-22.0,-21.0,6.0,7.0,-21.5,6.5,-117.78124199348383,35.79856740664594
316,5,36,-22.0,-21.0,7.0,8.0,-21.5,7.5,-117.78126884923405,35.807579996997134
317,5,37,-22.0,-21.0,8.0,9.0,-21.5,8.5,-117.78129571496028,35.816592573794544
318,5,38,-22.0,-21.0,9.0,10.0,-21.5,9.5,-117.78132259066719,35.82560513703677
319,5,39,-22.0,-21.0,10.0,11.0,-21.5,10.5,-117.78134947635948,35.834617686722396
320,5,40,-22.0,-21.0,11.0,12.0,-21.5,11.5,-117.78137637204189,35.84363022285005
321,5,41,-22.0,-21.0,12.0,13.0,-21.5,12.5,-117.78140327771912,35.852642745418336
322,5,42,-22.0,-21.0,13.0,14.0,-21.5,13.5,-117.78143019339585,35.86165525442585
323,5,43,-22.0,-21.0,14.0,15.0,-21.5,14.5,-117.78145711907685,35.870667749871224
324,5,44,-22.0,-21.0,15.0,16.0,-21.5,15.5,-117.7814840547668,35.87968023175305
325,5,45,-22.0,-21.0,16.0,17.0,-21.5,16.5,-117.78151100047045,35.88869270006997
326,5,46,-22.0,-21.0,17.0,18.0,-21.5,17.5,-117.78153795619247,35.897705154820564
327,5,47,-22.0,-21.0,18.0,19.0,-21.5,18.5,-117.78156492193764,35.90671759600348
328,5,48,-22.0,-21.0,19.0,20.0,-21.5,19.5,-117.7815918977107,35.91573002361733
329,5,49,-22.0,-21.0,20.0,21.0,-21.5,20.5,-117.78161888351634,35.924742437660726
330,5,50,-22.0,-21.0,21.0,22.0,-21.5,21.5,-117.78164587935932,35.93375483813228
331,5,51,-22.0,-21.0,22.0,23.0,-21.5,22.5,-117.78167288524442,35.94276722503065
332,5,52,-22.0,-21.0,23.0,24.0,-21.5,23.5,-117.78169990117632,35.95177959835443
333,5,53,-22.0,-21.0,24.0,25.0,-21.5,24.5,-117.78172692715981,35.96079195810225
334,5,54,-22.0,-21.0,25.0,26.0,-21.5,25.5,-117.78175396319962,35.96980430427274
335,5,55,-22.0,-21.0,26.0,27.0,-21.5,26.5,-117.78178100930054,35.97881663686453
336,6,0,-21.0,-20.0,-29.0,-28.0,-20.5,-28.5,-117.76928887509169,35.48313943531225
337,6,1,-21.0,-20.0,-28.0,-27.0,-20.5,-27.5,-117.76931415163949,35.49215250304923
338,6,2,-21.0,-20.0,-27.0,-26.0,-20.5,-26.5,-117.76933943754436,35.50116555728329
339,6,3,-21.0,-20.0,-26.0,-25.0,-20.5,-25.5,-117.76936473281064,35.51017859801297
340,6,4,-21.0,-20.0,-25.0,-24.0,-20.5,-24.5,-117.76939003744272,35.51919162523686
341,6,5,-21.0,-20.0,-24.0,-23.0,-20.5,-23.5,-117.76941535144499,35.5282046389535
342,6,6,-21.0,-20.0,-23.0,-22.0,-20.5,-22.5,-117.7694406748218,35.537217639161454
343,6,7,-21.0,-20.0,-22.0,-21.0,-20.5,-21.5,-117.7694660075776,35.54623062585929
344,6,8,-21.0,-20.0,-21.0,-20.0,-20.5,-20.5,-117.76949134971677,35.555243599045575
345,6,9,-21.0,-20.0,-20.0,-19.0,-20.5,-19.5,-117.76951670124366,35.56425655871888
346,6,10,-21.0,-20.0,-19.0,-18.0,-20.5,-18.5,-117.7695420621627,35.57326950487776
347,6,11,-21.0,-20.0,-18.0,-17.0,-20.5,-17.5,-117.76956743247828,35.582282437520796
348,6,12,-21.0,-20.0,-17.0,-16.0,-20.5,-16.5,-117.7695928121948,35.59129535664654
349,6,13,-21.0,-20.0,-16.0,-15.0,-20.5,-15.5,-117.76961820131669,35.60030826225359
350,6,14,-21.0,-20.0,-15.0,-14.0,-20.5,-14.5,-117.76964359984835,35.60932115434052
351,6,15,-21.0,-20.0,-14.0,-13.0,-20.5,-13.5,-117.76966900779416,35.61833403290589
352,6,16,-21.0,-20.0,-13.0,-12.0,-20.5,-12.5,-117.76969442515858,35.62734689794827
353,6,17,-21.0,-20.0,-12.0,-11.0,-20.5,-11.5,-117.76971985194601,35.63635974946626
354,6,18,-21.0,-20.0,-11.0,-10.0,-20.5,-10.5,-117.76974528816089,35.64537258745841
355,6,19,-21.0,-20.0,-10.0,-9.0,-20.5,-9.5,-117.76977073380759,35.65438541192333
356,6,20,-21.0,-20.0,-9.0,-8.0,-20.5,-8.5,-117.76979618889058,35.66339822285958
357,6,21,-21.0,-20.0,-8.0,-7.0,-20.5,-7.5,-117.76982165341428,35.67241102026576
358,6,22,-21.0,-20.0,-7.0,-6.0,-20.5,-6.5,-117.76984712738316,35.68142380414044
359,6,23,-21.0,-20.0,-6.0,-5.0,-20.5,-5.5,-117.76987261080158,35.69043657448221
360,6,24,-21.0,-20.0,-5.0,-4.0,-20.5,-4.5,-117.76989810367405,35.69944933128966
361,6,25,-21.0,-20.0,-4.0,-3.0,-20.5,-3.5,-117.76992360600501,35.70846207456136
362,6,26,-21.0,-20.0,-3.0,-2.0,-20.5,-2.5,-117.76994911779884,35.717474804295925
363,6,27,-21.0,-20.0,-2.0,-1.0,-20.5,-1.5,-117.76997463906002,35.726487520491936
364,6,28,-21.0,-20.0,-1.0,0.0,-20.5,-0.5,-117.77000016979305,35.735500223147994
365,6,29,-21.0,-20.0,0.0,1.0,-20.5,0.5,-117.77002571000232,35.74451291226267
366,6,30,-21.0,-20.0,1.0,2.0,-20.5,1.5,-117.77005125969231,35.75352558783459
367,6,31,-21.0,-20.0,2.0,3.0,-20.5,2.5,-117.7700768188675,35.76253824986232
368,6,32,-21.0,-20.0,3.0,4.0,-20.5,3.5,-117.77010238753232,35.77155089834448
369,6,33,-21.0,-20.0,4.0,5.0,-20.5,4.5,-117.77012796569126,35.780563533279654
370,6,34,-21.0,-20.0,5.0,6.0,-20.5,5.5,-117.77015355334878,35.789576154666456
371,6,35,-21.0,-20.0,6.0,7.0,-20.5,6.5,-117.77017915050934,35.79858876250348
372,6,36,-21.0,-20.0,7.0,8.0,-20.5,7.5,-117.77020475717745,35.80760135678932
373,6,37,-21.0,-20.0,8.0,9.0,-20.5,8.5,-117.77023037335755,35.8166139375226
374,6,38,-21.0,-20.0,9.0,10.0,-20.5,9.5,-117.77025599905413,35.8256265047019
375,6,39,-21.0,-20.0,10.0,11.0,-20.5,10.5,-117.77028163427171,35.83463905832586
376,6,40,-21.0,-20.0,11.0,12.0,-20.5,11.5,-117.77030727901474,35.84365159839306
377,6,41,-21.0,-20.0,12.0,13.0,-20.5,12.5,-117.7703329332877,35.85266412490213
378,6,42,-21.0,-20.0,13.0,14.0,-20.5,13.5,-117.77035859709514,35.861676637851666
379,6,43,-21.0,-20.0,14.0,15.0,-20.5,14.5,-117.77038427044151,35.87068913724029
380,6,44,-21.0,-20.0,15.0,16.0,-20.5,15.5,-117.77040995333134,35.87970162306661
381,6,45,-21.0,-20.0,16.0,17.0,-20.5,16.5,-117.7704356457691,35.88871409532925
382,6,46,-21.0,-20.0,17.0,18.0,-20.5,17.5,-117.77046134775932,35.897726554026825
383,6,47,-21.0,-20.0,18.0,19.0,-20.5,18.5,-117.77048705930648,35.90673899915793
384,6,48,-21.0,-20.0,19.0,20.0,-20.5,19.5,-117.77051278041513,35.91575143072121
385,6,49,-21.0,-20.0,20.0,21.0,-20.5,20.5,-117.77053851108977,35.92476384871528
386,6,50,-21.0,-20.0,21.0,22.0,-20.5,21.5,-117.7705642513349,35.93377625313876
387,6,51,-21.0,-20.0,22.0,23.0,-20.5,22.5,-117.77059000115507,35.942788643990276
388,6,52,-21.0,-20.0,23.0,24.0,-20.5,23.5,-117.77061576055479,35.95180102126844
389,6,53,-21.0,-20.0,24.0,25.0,-20.5,24.5,-117.77064152953855,35.960813384971885
390,6,54,-21.0,-20.0,25.0,26.0,-20.5,25.5,-117.77066730811096,35.96982573509926
391,6,55,-21.0,-20.0,26.0,27.0,-20.5,26.5,-117.77069309627653,35.97883807164916
392,7,0,-20.0,-19.0,-29.0,-28.0,-19.5,-28.5,-117.75826945370262,35.483159643812044
393,7,1,-20.0,-19.0,-28.0,-27.0,-19.5,-27.5,-117.75829349726804,35.492172715255656
394,7,2,-20.0,-19.0,-27.0,-26.0,-19.5,-26.5,-117.75831754973409,35.50118577319749
395,7,3,-20.0,-19.0,-26.0,-25.0,-19.5,-25.5,-117.75834161110491,35.51019881763611
396,7,4,-20.0,-19.0,-25.0,-24.0,-19.5,-24.5,-117.75836568138469,35.51921184857008
397,7,5,-20.0,-19.0,-24.0,-23.0,-19.5,-23.5,-117.75838976057756,35.52822486599796
398,7,6,-20.0,-19.0,-23.0,-22.0,-19.5,-22.5,-117.75841384868775,35.5372378699183
399,7,7,-20.0,-19.0,-22.0,-21.0,-19.5,-21.5,-117.7584379457194,35.54625086032968
400,7,8,-20.0,-19.0,-21.0,-20.0,-19.5,-20.5,-117.75846205167666,35.555263837230676
401,7,9,-20.0,-19.0,-20.0,-19.0,-19.5,-19.5,-117.75848616656376,35.56427680061983
402,7,10,-20.0,-19.0,-19.0,-18.0,-19.5,-18.5,-117.75851029038489,35.573289750495725
403,7,11,-20.0,-19.0,-18.0,-17.0,-19.5,-17.5,-117.75853442314416,35.58230268685693
404,7,12,-20.0,-19.0,-17.0,-16.0,-19.5,-16.5,-117.75855856484586,35.59131560970201
405,7,13,-20.0,-19.0,-16.0,-15.0,-19.5,-15.5,-117.75858271549409,35.600328519029546
406,7,14,-20.0,-19.0,-15.0,-14.0,-19.5,-14.5,-117.7586068750931,35.60934141483811
407,7,15,-20.0,-19.0,-14.0,-13.0,-19.5,-13.5,-117.75863104364707,35.618354297126274
408,7,16,-20.0,-19.0,-13.0,-12.0,-19.5,-12.5,-117.75865522116018,35.627367165892615
409,7,17,-20.0,-19.0,-12.0,-11.0,-19.5,-11.5,-117.7586794076367,35.636380021135714
410,7,18,-20.0,-19.0,-11.0,-10.0,-19.5,-10.5,-117.75870360308076,35.64539286285415
411,7,19,-20.0,-19.0,-10.0,-9.0,-19.5,-9.5,-117.75872780749661,35.65440569104652
412,7,20,-20.0,-19.0,-9.0,-8.0,-19.5,-8.5,-117.75875202088844,35.66341850571137
413,7,21,-20.0,-19.0,-8.0,-7.0,-19.5,-7.5,-117.75877624326047,35.67243130684731
414,7,22,-20.0,-19.0,-7.0,-6.0,-19.5,-6.5,-117.75880047461693,35.68144409445291
415,7,23,-20.0,-19.0,-6.0,-5.0,-19.5,-5.5,-117.75882471496203,35.690456868526766
416,7,24,-20.0,-19.0,-5.0,-4.0,-19.5,-4.5,-117.75884896430001,35.69946962906748
417,7,25,-20.0,-19.0,-4.0,-3.0,-19.5,-3.5,-117.75887322263506,35.708482376073604
418,7,26,-20.0,-19.0,-3.0,-2.0,-19.5,-2.5,-117.75889748997145,35.71749510954376
419,7,27,-20.0,-19.0,-2.0,-1.0,-19.5,-1.5,-117.75892176631336,35.72650782947652
420,7,28,-20.0,-19.0,-1.0,0.0,-19.5,-0.5,-117.75894605166506,35.735520535870485
421,7,29,-20.0,-19.0,0.0,1.0,-19.5,0.5,-117.7589703460308,35.744533228724244
422,7,30,-20.0,-19.0,1.0,2.0,-19.5,1.5,-117.75899464941479,35.753545908036415
423,7,31,-20.0,-19.0,2.0,3.0,-19.5,2.5,-117.75901896182127,35.762558573805585
424,7,32,-20.0,-19.0,3.0,4.0,-19.5,3.5,-117.75904328325454,35.771571226030325
425,7,33,-20.0,-19.0,4.0,5.0,-19.5,4.5,-117.75906761371877,35.78058386470926
426,7,34,-20.0,-19.0,5.0,6.0,-19.5,5.5,-117.75909195321826,35.78959648984099
427,7,35,-20.0,-19.0,6.0,7.0,-19.5,6.5,-117.75911630175726,35.798609101424105
428,7,36,-20.0,-19.0,7.0,8.0,-19.5,7.5,-117.75914065934002,35.80762169945722
429,7,37,-20.0,-19.0,8.0,9.0,-19.5,8.5,-117.75916502597079,35.81663428393893
430,7,38,-20.0,-19.0,9.0,10.0,-19.5,9.5,-117.75918940165386,35.825646854867855
431,7,39,-20.0,-19.0,10.0,11.0,-19.5,10.5,-117.75921378639343,35.834659412242594
432,7,40,-20.0,-19.0,11.0,12.0,-19.5,11.5,-117.75923818019389,35.84367195606176
433,7,41,-20.0,-19.0,12.0,13.0,-19.5,12.5,-117.7592625830594,35.85268448632397
434,7,42,-20.0,-19.0,13.0,14.0,-19.5,13.5,-117.75928699499427,35.861697003027814
435,7,43,-20.0,-19.0,14.0,15.0,-19.5,14.5,-117.75931141600282,35.87070950617192
436,7,44,-20.0,-19.0,15.0,16.0,-19.5,15.5,-117.75933584608924,35.8797219957549
437,7,45,-20.0,-19.0,16.0,17.0,-19.5,16.5,-117.75936028525788,35.888734471775365
438,7,46,-20.0,-19.0,17.0,18.0,-19.5,17.5,-117.75938473351304,35.897746934231954
439,7,47,-20.0,-19.0,18.0,19.0,-19.5,18.5,-117.75940919085899,35.906759383123266
440,7,48,-20.0,-19.0,19.0,20.0,-19.5,19.5,-117.75943365729997,35.915771818447915
441,7,49,-20.0,-19.0,20.0,21.0,-19.5,20.5,-117.75945813284034,35.92478424020453
442,7,50,-20.0,-19.0,21.0,22.0,-19.5,21.5,-117.75948261748438,35.93379664839174
443,7,51,-20.0,-19.0,22.0,23.0,-19.5,22.5,-117.75950711123637,35.94280904300817
444,7,52,-20.0,-19.0,23.0,24.0,-19.5,23.5,-117.75953161410061,35.95182142405242
445,7,53,-20.0,-19.0,24.0,25.0,-19.5,24.5,-117.75955612608146,35.960833791523136
446,7,54,-20.0,-19.0,25.0,26.0,-19.5,25.5,-117.75958064718321,35.96984614541897
447,7,55,-20.0,-19.0,26.0,27.0,-19.5,26.5,-117.75960517741011,35.97885848573851
448,8,0,-19.0,-18.0,-29.0,-28.0,-18.5,-28.5,-117.7472500269237,35.48317884189454
449,8,1,-19.0,-18.0,-28.0,-27.0,-18.5,-27.5,-117.74727283750374,35.492191916859454
450,8,2,-19.0,-18.0,-27.0,-26.0,-18.5,-26.5,-117.74729565652798,35.501204978323685
451,8,3,-19.0,-18.0,-26.0,-25.0,-18.5,-25.5,-117.74731848400036,35.510218026285784
452,8,4,-19.0,-18.0,-25.0,-24.0,-18.5,-24.5,-117.74734131992481,35.519231060744346
453,8,5,-19.0,-18.0,-24.0,-23.0,-18.5,-23.5,-117.74736416430532,35.52824408169791
454,8,6,-19.0,-18.0,-23.0,-22.0,-18.5,-22.5,-117.74738701714587,35.53725708914502
455,8,7,-19.0,-18.0,-22.0,-21.0,-18.5,-21.5,-117.74740987845034,35.54627008308429
456,8,8,-19.0,-18.0,-21.0,-20.0,-18.5,-20.5,-117.74743274822275,35.55528306351424
457,8,9,-19.0,-18.0,-20.0,-19.0,-18.5,-19.5,-117.74745562646706,35.56429603043348
458,8,10,-19.0,-18.0,-19.0,-18.0,-18.5,-18.5,-117.7474785131872,35.57330898384053
459,8,11,-19.0,-18.0,-18.0,-17.0,-18.5,-17.5,-117.74750140838718,35.58232192373401
460,8,12,-19.0,-18.0,-17.0,-16.0,-18.5,-16.5,-117.747524312071,35.591334850112446
461,8,13,-19.0,-18.0,-16.0,-15.0,-18.5,-15.5,-117.7475472242426,35.600347762974444
462,8,14,-19.0,-18.0,-15.0,-14.0,-18.5,-14.5,-117.74757014490594,35.60936066231856
463,8,15,-19.0,-18.0,-14.0,-13.0,-18.5,-13.5,-117.74759307406502,35.618373548143396
464,8,16,-19.0,-18.0,-13.0,-12.0,-18.5,-12.5,-117.74761601172385,35.6273864204475
465,8,17,-19.0,-18.0,-12.0,-11.0,-18.5,-11.5,-117.74763895788638,35.636399279229465
466,8,18,-19.0,-18.0,-11.0,-10.0,-18.5,-10.5,-117.74766191255662,35.64541212448788
467,8,19,-19.0,-18.0,-10.0,-9.0,-18.5,-9.5,-117.74768487573859,35.654424956221305
468,8,20,-19.0,-18.0,-9.0,-8.0,-18.5,-8.5,-117.74770784743622,35.66343777442833
469,8,21,-19.0,-18.0,-8.0,-7.0,-18.5,-7.5,-117.74773082765357,35.67245057910756
470,8,22,-19.0,-18.0,-7.0,-6.0,-18.5,-6.5,-117.74775381639459,35.68146337025754
471,8,23,-19.0,-18.0,-6.0,-5.0,-18.5,-5.5,-117.74777681366331,35.69047614787689
472,8,24,-19.0,-18.0,-5.0,-4.0,-18.5,-4.5,-117.74779981946374,35.699488911964195
473,8,25,-19.0,-18.0,-4.0,-3.0,-18.5,-3.5,-117.74782283379989,35.70850166251803
474,8,26,-19.0,-18.0,-3.0,-2.0,-18.5,-2.5,-117.74784585667574,35.717514399536995
475,8,27,-19.0,-18.0,-2.0,-1.0,-18.5,-1.5,-117.74786888809534,35.72652712301967
476,8,28,-19.0,-18.0,-1.0,0.0,-18.5,-0.5,-117.74789192806271,35.735539832964655
477,8,29,-19.0,-18.0,0.0,1.0,-18.5,0.5,-117.74791497658185,35.74455252937055
478,8,30,-19.0,-18.0,1.0,2.0,-18.5,1.5,-117.74793803365678,35.75356521223598
479,8,31,-19.0,-18.0,2.0,3.0,-18.5,2.5,-117.74796109929153,35.762577881559466
480,8,32,-19.0,-18.0,3.0,4.0,-18.5,3.5,-117.74798417349014,35.771590537339684
481,8,33,-19.0,-18.0,4.0,5.0,-18.5,4.5,-117.74800725625664,35.780603179575195
482,8,34,-19.0,-18.0,5.0,6.0,-18.5,5.5,-117.74803034759503,35.7896158082646
483,8,35,-19.0,-18.0,6.0,7.0,-18.5,6.5,-117.7480534475094,35.79862842340651
484,8,36,-19.0,-18.0,7.0,8.0,-18.5,7.5,-117.74807655600374,35.80764102499954
485,8,37,-19.0,-18.0,8.0,9.0,-18.5,8.5,-117.74809967308212,35.816653613042284
486,8,38,-19.0,-18.0,9.0,10.0,-18.5,9.5,-117.74812279874858,35.82566618753335
487,8,39,-19.0,-18.0,10.0,11.0,-18.5,10.5,-117.74814593300717,35.83467874847134
488,8,40,-19.0,-18.0,11.0,12.0,-18.5,11.5,-117.74816907586192,35.84369129585487
489,8,41,-19.0,-18.0,12.0,13.0,-18.5,12.5,-117.74819222731689,35.852703829682554
490,8,42,-19.0,-18.0,13.0,14.0,-18.5,13.5,-117.74821538737616,35.86171634995301
491,8,43,-19.0,-18.0,14.0,15.0,-18.5,14.5,-117.74823855604376,35.870728856664826
492,8,44,-19.0,-18.0,15.0,16.0,-18.5,15.5,-117.74826173332377,35.87974134981664
493,8,45,-19.0,-18.0,16.0,17.0,-18.5,16.5,-117.74828491922024,35.88875382940706
494,8,46,-19.0,-18.0,17.0,18.0,-18.5,17.5,-117.74830811373722,35.8977662954347
495,8,47,-19.0,-18.0,18.0,19.0,-18.5,18.5,-117.7483313168788,35.9067787478982
496,8,48,-19.0,-18.0,19.0,20.0,-18.5,19.5,-117.74835452864909,35.91579118679616
497,8,49,-19.0,-18.0,20.0,21.0,-18.5,20.5,-117.74837774905208,35.92480361212721
498,8,50,-19.0,-18.0,21.0,22.0,-18.5,21.5,-117.74840097809192,35.93381602388996
499,8,51,-19.0,-18.0,22.0,23.0,-18.5,22.5,-117.74842421577266,35.942828422083046
500,8,52,-19.0,-18.0,23.0,24.0,-18.5,23.5,-117.74844746209838,35.95184080670511
501,8,53,-19.0,-18.0,24.0,25.0,-18.5,24.5,-117.74847071707316,35.96085317775474
502,8,54,-19.0,-18.0,25.0,26.0,-18.5,25.5,-117.74849398070111,35.969865535230596
503,8,55,-19.0,-18.0,26.0,27.0,-18.5,26.5,-117.74851725298632,35.97887787913129
504,9,0,-18.0,-17.0,-29.0,-28.0,-17.5,-28.5,-117.73623059503133,35.48319702955856
505,9,1,-18.0,-17.0,-28.0,-27.0,-17.5,-27.5,-117.73625217262317,35.49221010785945
506,9,2,-18.0,-17.0,-27.0,-26.0,-17.5,-26.5,-117.73627375820276,35.50122317266069
507,9,3,-18.0,-17.0,-26.0,-25.0,-17.5,-25.5,-117.73629535177383,35.510236223960845
508,9,4,-18.0,-17.0,-25.0,-24.0,-17.5,-24.5,-117.73631695334016,35.51924926175848
509,9,5,-18.0,-17.0,-24.0,-23.0,-17.5,-23.5,-117.73633856290546,35.52826228605217
510,9,6,-18.0,-17.0,-23.0,-22.0,-17.5,-22.5,-117.73636018047347,35.53727529684047
511,9,7,-18.0,-17.0,-22.0,-21.0,-17.5,-21.5,-117.73638180604792,35.54628829412191
512,9,8,-18.0,-17.0,-21.0,-20.0,-17.5,-20.5,-117.73640343963261,35.555301277895104
513,9,9,-18.0,-17.0,-20.0,-19.0,-17.5,-19.5,-117.73642508123126,35.564314248158595
514,9,10,-18.0,-17.0,-19.0,-18.0,-17.5,-18.5,-117.73644673084762,35.57332720491098
515,9,11,-18.0,-17.0,-18.0,-17.0,-17.5,-17.5,-117.73646838848545,35.5823401481508
516,9,12,-18.0,-17.0,-17.0,-16.0,-17.5,-16.5,-117.73649005414853,35.591353077876654
517,9,13,-18.0,-17.0,-16.0,-15.0,-17.5,-15.5,-117.73651172784061,35.60036599408709
518,9,14,-18.0,-17.0,-15.0,-14.0,-17.5,-14.5,-117.73653340956541,35.6093788967807
519,9,15,-18.0,-17.0,-14.0,-13.0,-17.5,-13.5,-117.73655509932676,35.61839178595606
520,9,16,-18.0,-17.0,-13.0,-12.0,-17.5,-12.5,-117.73657679712842,35.62740466161173
521,9,17,-18.0,-17.0,-12.0,-11.0,-17.5,-11.5,-117.73659850297413,35.63641752374632
522,9,18,-18.0,-17.0,-11.0,-10.0,-17.5,-10.5,-117.73662021686768,35.64543037235838
523,9,19,-18.0,-17.0,-10.0,-9.0,-17.5,-9.5,-117.73664193881285,35.65444320744651
524,9,20,-18.0,-17.0,-9.0,-8.0,-17.5,-8.5,-117.73666366881343,35.6634560290093
525,9,21,-18.0,-17.0,-8.0,-7.0,-17.5,-7.5,-117.73668540687316,35.6724688370453
526,9,22,-18.0,-17.0,-7.0,-6.0,-17.5,-6.5,-117.73670715299589,35.68148163155314
527,9,23,-18.0,-17.0,-6.0,-5.0,-17.5,-5.5,-117.73672890718538,35.69049441253138
528,9,24,-18.0,-17.0,-5.0,-4.0,-17.5,-4.5,-117.73675066944537,35.69950717997861
529,9,25,-18.0,-17.0,-4.0,-3.0,-17.5,-3.5,-117.73677243977971,35.70851993389343
530,9,26,-18.0,-17.0,-3.0,-2.0,-17.5,-2.5,-117.73679421819219,35.71753267427442
531,9,27,-18.0,-17.0,-2.0,-1.0,-17.5,-1.5,-117.7368160046866,35.7265454011202
532,9,28,-18.0,-17.0,-1.0,0.0,-17.5,-0.5,-117.73683779926671,35.73555811442931
533,9,29,-18.0,-17.0,0.0,1.0,-17.5,0.5,-117.73685960193636,35.7445708142004
534,9,30,-18.0,-17.0,1.0,2.0,-17.5,1.5,-117.73688141269935,35.753583500432036
535,9,31,-18.0,-17.0,2.0,3.0,-17.5,2.5,-117.73690323155947,35.76259617312282
536,9,32,-18.0,-17.0,3.0,4.0,-17.5,3.5,-117.73692505852054,35.77160883227137
537,9,33,-18.0,-17.0,4.0,5.0,-17.5,4.5,-117.73694689358639,35.780621477876274
