event_id,event_seq,source_day,original_ot_str,original_lat,original_lon,original_dep,original_mag,phase_file,batch_index,batch_label,original_ot,was_selected,hypodd_original_ot_str,hypodd_original_lat,hypodd_original_lon,hypodd_original_dep,hypodd_original_mag,hypodd_original_time_abs_diff_s,reloc_ot_str,reloc_lat,reloc_lon,reloc_dep,reloc_mag,reloc_time_abs_diff_s,was_relocated,horizontal_shift_km,depth_change_km,day
603,80462,20190717,2019-07-17T02:23:36.718000Z,36.18581,-117.87827,13.13,0.72,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:23:36.718000Z,True,,,,,,,,,,,,,False,,,
605,80464,20190717,2019-07-17T02:24:07.697000Z,36.10126,-117.8141,0.0,0.95,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:24:07.697000Z,True,2019-07-17T02:24:08.080000Z,35.6325,-117.372902,1.0,0.51,0.383,,,,,,,False,,,
606,80465,20190717,2019-07-17T02:24:08.082000Z,35.63251,-117.37292,0.0,0.51,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:24:08.082000Z,True,,,,,,,,,,,,,False,,,
607,80466,20190717,2019-07-17T02:24:13.832000Z,35.48322,-117.70411,0.0,0.91,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:24:13.832000Z,True,,,,,,,,,,,,,False,,,
608,80467,20190717,2019-07-17T02:24:32.028000Z,35.80123,-117.53989,3.85,0.39,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:24:32.028000Z,True,,,,,,,,,,,,,False,,,
609,80468,20190717,2019-07-17T02:24:33.619000Z,35.53142,-117.61172,0.0,0.5,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:24:33.619000Z,True,,,,,,,,,,,,,False,,,
612,80471,20190717,2019-07-17T02:25:21.258000Z,35.65467,-117.44789,6.81,1.13,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:25:21.258000Z,True,,,,,,,,,,,,,False,,,
613,80472,20190717,2019-07-17T02:25:43.004000Z,35.79449,-117.65584,0.0,0.46,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:25:43.004000Z,True,2019-07-17T02:25:43.000000Z,35.794498,-117.6558,1.0,0.46,0.004,,,,,,,False,,,
614,80473,20190717,2019-07-17T02:25:48.779000Z,36.26008,-117.28104,0.0,1.06,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:25:48.779000Z,True,,,,,,,,,,,,,False,,,
616,80475,20190717,2019-07-17T02:26:00.938000Z,35.56736,-117.3767,2.51,0.22,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:26:00.938000Z,True,,,,,,,,,,,,,False,,,
619,80478,20190717,2019-07-17T02:26:53.336000Z,35.66139,-117.55905,11.04,0.95,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:26:53.336000Z,True,,,,,,,,,,,,,False,,,
624,80483,20190717,2019-07-17T02:28:26.650000Z,36.11363,-117.86365,7.14,1.93,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:28:26.650000Z,True,,,,,,,,,,,,,False,,,
626,80485,20190717,2019-07-17T02:29:52.542000Z,36.12572,-117.82573,4.56,2.96,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:29:52.542000Z,True,,,,,,,,,,,,,False,,,
627,80486,20190717,2019-07-17T02:30:08.557000Z,36.11656,-117.86247,7.61,2.9,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:30:08.557000Z,True,,,,,,,,,,,,,False,,,
630,80489,20190717,2019-07-17T02:31:04.390000Z,35.91532,-117.53276,7.2,2.12,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:31:04.390000Z,True,,,,,,,,,,,,,False,,,
635,80494,20190717,2019-07-17T02:32:19.798000Z,36.11647,-117.85259,6.95,1.96,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:32:19.798000Z,True,,,,,,,,,,,,,False,,,
636,80495,20190717,2019-07-17T02:32:23.183000Z,35.75564,-117.50097,0.0,0.9,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:32:23.183000Z,True,,,,,,,,,,,,,False,,,
637,80496,20190717,2019-07-17T02:32:35.903000Z,36.16258,-117.82207,27.64,1.87,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:32:35.903000Z,True,2019-07-17T02:32:43.140000Z,35.866299,-117.449303,1.88,1.31,7.237,,,,,,,False,,,
638,80497,20190717,2019-07-17T02:32:43.142000Z,35.86627,-117.44927,1.88,1.31,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:32:43.142000Z,True,,,,,,,,,,,,,False,,,
639,80498,20190717,2019-07-17T02:32:46.881000Z,36.04815,-118.01511,7.54,1.53,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:32:46.881000Z,True,,,,,,,,,,,,,False,,,
641,80500,20190717,2019-07-17T02:33:09.159000Z,35.74432,-117.51065,5.15,0.88,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:33:09.159000Z,True,,,,,,,,,,,,,False,,,
642,80501,20190717,2019-07-17T02:33:14.506000Z,35.71619,-117.18481,0.0,1.21,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:33:14.506000Z,True,,,,,,,,,,,,,False,,,
644,80503,20190717,2019-07-17T02:33:25.705000Z,36.05616,-117.40377,0.0,0.99,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:33:25.705000Z,True,,,,,,,,,,,,,False,,,
645,80504,20190717,2019-07-17T02:33:33.711000Z,35.96594,-117.60577,0.0,0.87,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:33:33.711000Z,True,,,,,,,,,,,,,False,,,
646,80505,20190717,2019-07-17T02:33:38.845000Z,35.79682,-117.84899,0.35,1.01,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:33:38.845000Z,True,,,,,,,,,,,,,False,,,
648,80507,20190717,2019-07-17T02:33:55.372000Z,35.56548,-117.39526,5.14,1.73,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:33:55.372000Z,True,,,,,,,,,,,,,False,,,
651,80510,20190717,2019-07-17T02:34:43.916000Z,35.58897,-117.33176,5.05,0.78,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:34:43.916000Z,True,,,,,,,,,,,,,False,,,
653,80512,20190717,2019-07-17T02:34:59.975000Z,36.11489,-117.93089,0.08,1.19,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:34:59.975000Z,True,,,,,,,,,,,,,False,,,
654,80513,20190717,2019-07-17T02:35:08.345000Z,36.12338,-117.84689,6.01,1.55,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:35:08.345000Z,True,,,,,,,,,,,,,False,,,
657,80516,20190717,2019-07-17T02:37:20.039000Z,36.11584,-117.82502,5.9,1.84,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:37:20.039000Z,True,,,,,,,,,,,,,False,,,
658,80517,20190717,2019-07-17T02:37:41.681000Z,36.11786,-117.85443,6.65,1.24,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:37:41.681000Z,True,,,,,,,,,,,,,False,,,
659,80518,20190717,2019-07-17T02:37:58.754000Z,35.67331,-117.46829,1.65,0.6,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:37:58.754000Z,True,2019-07-17T02:37:58.750000Z,35.673302,-117.4683,1.65,0.6,0.004,,,,,,,False,,,
661,80520,20190717,2019-07-17T02:38:11.731000Z,35.62393,-117.40213,3.38,0.45,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:38:11.731000Z,True,,,,,,,,,,,,,False,,,
666,80525,20190717,2019-07-17T02:39:59.629000Z,36.1199,-117.84092,5.22,1.08,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:39:59.629000Z,True,,,,,,,,,,,,,False,,,
670,80529,20190717,2019-07-17T02:41:27.315000Z,35.75979,-117.70003,15.51,0.81,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:41:27.315000Z,True,,,,,,,,,,,,,False,,,
673,80532,20190717,2019-07-17T02:41:47.004000Z,36.0372,-117.3221,6.46,1.17,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:41:47.004000Z,True,,,,,,,,,,,,,False,,,
674,80533,20190717,2019-07-17T02:41:51.080000Z,35.89595,-117.34467,4.04,1.02,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:41:51.080000Z,True,,,,,,,,,,,,,False,,,
676,80535,20190717,2019-07-17T02:42:10.012000Z,35.70458,-117.50868,5.27,0.62,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:42:10.012000Z,True,,,,,,,,,,,,,False,,,
679,80538,20190717,2019-07-17T02:42:50.397000Z,35.80318,-117.43003,25.77,1.21,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:42:50.397000Z,True,,,,,,,,,,,,,False,,,
683,80542,20190717,2019-07-17T02:43:36.259000Z,36.11856,-117.85497,6.5,1.31,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:43:36.259000Z,True,,,,,,,,,,,,,False,,,
684,80543,20190717,2019-07-17T02:43:50.772000Z,35.87275,-117.68801,5.92,0.95,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:43:50.772000Z,True,,,,,,,,,,,,,False,,,
691,80550,20190717,2019-07-17T02:45:17.331000Z,35.67619,-117.48998,8.9,0.96,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:45:17.331000Z,True,,,,,,,,,,,,,False,,,
692,80551,20190717,2019-07-17T02:45:29.952000Z,36.1225,-117.81956,1.27,1.23,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:45:29.952000Z,True,2019-07-17T02:45:29.950000Z,36.122501,-117.819603,1.27,1.23,0.002,,,,,,,False,,,
694,80553,20190717,2019-07-17T02:45:44.944000Z,35.9176,-117.6632,4.87,1.28,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:45:44.944000Z,True,2019-07-17T02:45:46.260000Z,35.681,-117.561996,1.0,0.55,1.316,,,,,,,False,,,
695,80554,20190717,2019-07-17T02:45:46.267000Z,35.68101,-117.56201,0.0,0.55,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:45:46.267000Z,True,,,,,,,,,,,,,False,,,
696,80555,20190717,2019-07-17T02:45:50.449000Z,36.19866,-118.01591,19.84,1.48,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:45:50.449000Z,True,,,,,,,,,,,,,False,,,
699,80558,20190717,2019-07-17T02:46:37.437000Z,36.12364,-117.87516,7.7,2.05,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:46:37.437000Z,True,,,,,,,,,,,,,False,,,
701,80560,20190717,2019-07-17T02:47:40.776000Z,36.07003,-117.84403,4.66,1.01,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:47:40.776000Z,True,,,,,,,,,,,,,False,,,
704,80563,20190717,2019-07-17T02:48:02.341000Z,35.533,-117.34075,3.75,0.64,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:48:02.341000Z,True,,,,,,,,,,,,,False,,,
705,80564,20190717,2019-07-17T02:48:08.548000Z,35.49547,-117.38662,8.81,0.75,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:48:08.548000Z,True,,,,,,,,,,,,,False,,,
710,80569,20190717,2019-07-17T02:48:52.442000Z,35.81482,-117.59071,10.65,1.01,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:48:52.442000Z,True,,,,,,,,,,,,,False,,,
716,80575,20190717,2019-07-17T02:50:22.566000Z,36.12987,-117.86387,5.69,1.59,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:50:22.566000Z,True,,,,,,,,,,,,,False,,,
725,80584,20190717,2019-07-17T02:51:53.400000Z,35.57672,-117.41779,11.01,0.86,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:51:53.400000Z,True,,,,,,,,,,,,,False,,,
734,80593,20190717,2019-07-17T02:53:17.187000Z,36.05692,-117.47143,4.28,1.28,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:53:17.187000Z,True,,,,,,,,,,,,,False,,,
737,80596,20190717,2019-07-17T02:53:41.829000Z,36.11143,-117.82451,1.13,0.93,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:53:41.829000Z,True,,,,,,,,,,,,,False,,,
738,80597,20190717,2019-07-17T02:53:52.713000Z,35.6286,-117.49731,5.41,0.31,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:53:52.713000Z,True,,,,,,,,,,,,,False,,,
739,80598,20190717,2019-07-17T02:54:15.878000Z,35.7203,-117.652,7.24,0.26,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:54:15.878000Z,True,,,,,,,,,,,,,False,,,
742,80601,20190717,2019-07-17T02:54:47.820000Z,35.61707,-117.32876,7.93,0.38,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:54:47.820000Z,True,,,,,,,,,,,,,False,,,
744,80603,20190717,2019-07-17T02:55:13.424000Z,35.9842,-117.56055,1.79,1.17,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:55:13.424000Z,True,2019-07-17T02:55:18.110000Z,35.569901,-117.425499,1.0,0.67,4.686,,,,,,,False,,,
745,80604,20190717,2019-07-17T02:55:18.113000Z,35.56986,-117.42554,0.0,0.67,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:55:18.113000Z,True,,,,,,,,,,,,,False,,,
747,80606,20190717,2019-07-17T02:55:32.459000Z,36.11572,-117.83887,6.36,1.29,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:55:32.459000Z,True,,,,,,,,,,,,,False,,,
748,80607,20190717,2019-07-17T02:55:37.522000Z,35.56234,-117.58381,6.89,0.51,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:55:37.522000Z,True,,,,,,,,,,,,,False,,,
749,80608,20190717,2019-07-17T02:55:39.677000Z,35.80148,-117.08382,8.33,0.99,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:55:39.677000Z,True,,,,,,,,,,,,,False,,,
753,80612,20190717,2019-07-17T02:57:01.840000Z,36.11089,-117.61361,16.63,2.47,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:57:01.840000Z,True,,,,,,,,,,,,,False,,,
754,80613,20190717,2019-07-17T02:57:10.350000Z,35.62458,-117.4264,7.02,2.1,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:57:10.350000Z,True,,,,,,,,,,,,,False,,,
756,80615,20190717,2019-07-17T02:57:40.662000Z,36.11758,-117.85486,6.47,1.6,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:57:40.662000Z,True,,,,,,,,,,,,,False,,,
759,80618,20190717,2019-07-17T02:58:50.123000Z,36.05115,-117.75154,0.0,0.02,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:58:50.123000Z,True,,,,,,,,,,,,,False,,,
763,80622,20190717,2019-07-17T02:59:39.623000Z,36.11931,-117.84904,4.73,1.12,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T02:59:39.623000Z,True,2019-07-17T02:59:39.620000Z,36.119301,-117.848999,4.73,1.12,0.003,,,,,,,False,,,
766,80625,20190717,2019-07-17T03:00:38.915000Z,35.77468,-117.47738,6.55,0.52,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:00:38.915000Z,True,,,,,,,,,,,,,False,,,
768,80627,20190717,2019-07-17T03:01:04.347000Z,36.1243,-117.877,6.16,1.42,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:01:04.347000Z,True,,,,,,,,,,,,,False,,,
770,80629,20190717,2019-07-17T03:01:38.316000Z,35.6512,-117.48842,7.62,0.78,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:01:38.316000Z,True,,,,,,,,,,,,,False,,,
771,80630,20190717,2019-07-17T03:01:49.746000Z,35.91656,-117.67251,6.55,0.54,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:01:49.746000Z,True,,,,,,,,,,,,,False,,,
773,80632,20190717,2019-07-17T03:02:04.639000Z,35.63323,-117.4691,0.0,0.91,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:02:04.639000Z,True,,,,,,,,,,,,,False,,,
774,80633,20190717,2019-07-17T03:02:20.198000Z,35.31196,-117.10297,0.0,1.35,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:02:20.198000Z,True,,,,,,,,,,,,,False,,,
776,80635,20190717,2019-07-17T03:02:47.107000Z,35.85357,-117.65317,7.55,0.99,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:02:47.107000Z,True,,,,,,,,,,,,,False,,,
778,80637,20190717,2019-07-17T03:03:22.815000Z,36.1263,-117.87804,7.76,1.52,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:03:22.815000Z,True,,,,,,,,,,,,,False,,,
781,80640,20190717,2019-07-17T03:04:19.223000Z,35.59307,-117.47212,1.9,0.23,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:04:19.223000Z,True,,,,,,,,,,,,,False,,,
783,80642,20190717,2019-07-17T03:04:36.511000Z,35.51379,-117.52737,22.33,0.92,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:04:36.511000Z,True,,,,,,,,,,,,,False,,,
784,80643,20190717,2019-07-17T03:05:00.400000Z,35.73091,-117.65787,30.0,0.85,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:05:00.400000Z,True,,,,,,,,,,,,,False,,,
785,80644,20190717,2019-07-17T03:05:08.981000Z,36.13975,-117.81715,0.0,0.99,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:05:08.981000Z,True,,,,,,,,,,,,,False,,,
789,80648,20190717,2019-07-17T03:05:52.688000Z,36.14352,-117.88521,4.94,0.39,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:05:52.688000Z,True,,,,,,,,,,,,,False,,,
796,80655,20190717,2019-07-17T03:07:49.254000Z,35.53167,-117.39277,11.37,1.28,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:07:49.254000Z,True,,,,,,,,,,,,,False,,,
797,80656,20190717,2019-07-17T03:07:59.856000Z,35.6818,-117.42358,6.42,0.74,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:07:59.856000Z,True,,,,,,,,,,,,,False,,,
799,80658,20190717,2019-07-17T03:08:28.638000Z,36.08138,-117.88904,7.74,2.12,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:08:28.638000Z,True,,,,,,,,,,,,,False,,,
806,80665,20190717,2019-07-17T03:10:39.510000Z,35.6878,-117.50189,13.84,1.23,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:10:39.510000Z,True,,,,,,,,,,,,,False,,,
807,80666,20190717,2019-07-17T03:10:40.379000Z,35.63447,-117.44603,10.72,0.74,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190717.dat,14,day_20190717,2019-07-17T03:10:40.379000Z,True,,,,,,,,,,,,,False,,,
