fault_id,n_vertices,min_lon,max_lon,min_lat,max_lat,min_x_km,max_x_km,min_y_km,max_y_km,mean_strike_deg
13644,3,-117.37929100008,-117.379287719353,35.5785451347502,35.5785554508734,15.473244052413833,15.47353943389739,-17.900406224899235,-17.899261122332998,14.46424902792315
13645,6,-117.379330537874,-117.379326257101,35.5785401444122,35.5785699155692,15.46965553728091,15.470046662257081,-17.900966059557184,-17.897662992535377,179.29353800903
13646,2,-117.379321094993,-117.379319531071,35.5784990912601,35.5785018153066,15.470525086204784,15.470666317160623,-17.905519543673194,-17.905217061253197,25.02816835141029
13647,5,-117.379319531071,-117.379308794965,35.5785018153066,35.5785290467782,15.470666317160623,15.471634204853016,-17.905217061253197,-17.902194007094792,17.676814814080792
13648,3,-117.379302850446,-117.379301658844,35.5784942834845,35.5785018719639,15.472179716345023,15.472286263027742,-17.906050098040037,-17.905207959830474,7.190434999380202
13649,3,-117.379338374566,-117.379337863751,35.5785170732044,35.5785252336527,15.468954394064546,15.469000115660496,-17.90352714405405,-17.90262165631804,2.684125006239144
13650,3,-117.379353076683,-117.379349270752,35.5784815292992,35.5784922761977,15.467629614244826,15.467972518788272,-17.90747310036386,-17.90628012027367,16.003647402822203
13651,10,-117.379325258854,-117.379319818855,35.5785649225332,35.5786100253325,15.47013499399609,15.470621269440137,-17.898216144152837,-17.89321116982075,4.899342514872898
13652,2,-117.379405566514,-117.379404206739,35.5783919019648,35.5784009248628,15.462889130860193,15.46301064589109,-17.917425620770135,-17.91642430582348,6.919320485697886
13653,3,-117.379385823697,-117.37938507636,35.5783939704054,35.578404130946,15.46467628844888,15.464745983607756,-17.917192898909803,-17.916065692953516,176.46511462961237
13654,3,-117.379470163917,-117.379463543108,35.5783059591528,35.5783138534017,15.457050482662403,15.457649082190798,-17.926971241986063,-17.926094324078512,34.27750880635506
13655,4,-117.379460003376,-117.379451120773,35.5783064223036,35.5783177564593,15.45797135754128,15.458774306902312,-17.92691825583546,-17.92565932028691,32.53362116195691
13656,3,-117.379284415244,-117.379281817102,35.578560612982,35.5785670620203,15.473837927301515,15.474072183294021,-17.898687859914144,-17.89797192238098,18.115852964059577
13657,3,-117.379254296948,-117.379253088259,35.5785591344965,35.578568155596,15.476567115439625,15.47667598198052,-17.89884712260545,-17.89784606239364,5.0806576416519125
13658,4,-117.379239713542,-117.379232936251,35.5785929606967,35.5786050044175,15.477883500343802,15.478495479937383,-17.895091800383476,-17.893754467691906,24.577070358699324
13659,2,-117.379293338317,-117.379291209622,35.5785896475942,35.5785947953136,15.473022548568757,15.473216486794184,-17.895467506712926,-17.894896696674454,161.23431115965218
13660,6,-117.37931725129,-117.379312232174,35.5786084614114,35.5786310892534,15.470851596751094,15.47130396743001,-17.893384191035416,-17.890872960406792,8.31504966421173
13661,4,-117.379311570273,-117.379309682596,35.5786296701232,35.5786428379967,15.471362336247632,15.471531836931192,-17.891029888832936,-17.889568880410515,0.47981135944403763
13662,8,-117.379257928411,-117.379252135877,35.5786238236306,35.5786634882294,15.476225578735924,15.476743942880459,-17.89167025077126,-17.8872686470068,5.645318421757228
13663,3,-117.379180854713,-117.379177749354,35.5785954356309,35.5786057508548,15.483218041279098,15.483497525953894,-17.894807926709344,-17.893662951227068,13.717450272799908
13664,9,-117.379176178238,-117.37916273787,35.5786008891198,35.5786550373002,15.483639739378683,15.484848681312123,-17.89420211424491,-17.888192196863965,11.36177706615035
13665,4,-117.379199706301,-117.379197484976,35.5786549212876,35.5786666664335,15.481497853997338,15.481696933571982,-17.888210896269293,-17.88690740868207,8.570779614503126
13666,6,-117.379194697078,-117.379180114571,35.5786698230539,35.5786987839218,15.481949022688495,15.483265212060106,-17.88655673857084,-17.883341198243986,22.246003216606486
13667,9,-117.379247970218,-117.379228875812,35.5786718015625,35.5787100812053,15.477119920241172,15.478843278084566,-17.886345616724316,-17.882095437260332,22.144487653784477
13668,6,-117.379230904682,-117.379218562387,35.5786941856882,35.5787151228047,15.47866244206334,15.479777123606711,-17.883859382926826,-17.8815344406049,25.689111255772826
13669,4,-117.379227046591,-117.37921853091,35.5786931955346,35.5787083949765,15.479012333266377,15.47978127294169,-17.88396863359458,-17.882280895931324,24.58525493759341
13670,3,-117.379225152619,-117.379222022978,35.5787007876113,35.5787056646348,15.479182541707395,15.479465275210254,-17.883125985457117,-17.882584380848694,27.45430191415387
13671,3,-117.379240160505,-117.379238093863,35.5786507853056,35.578657949305,15.477831847688874,15.478017789755762,-17.888676163952454,-17.8878809843013,13.156853005917787
13672,7,-117.37921853091,-117.379208496275,35.5787083949765,35.5787356219515,15.47978127294169,15.480685574018434,-17.882280895931324,-17.879258450137772,16.63314219219158
13673,12,-117.379208680636,-117.37917545878,35.5787371975637,35.5787889742318,15.480668559811086,15.483669835467605,-17.879083663207368,-17.87333374546521,27.5937507604301
13674,4,-117.379172509004,-117.379162953707,35.5787948513014,35.5788124870067,15.48393607256861,15.484798772270105,-17.87268121279424,-17.870723004542274,23.950945620742292
13675,5,-117.379120585746,-117.379114418196,35.5787079875836,35.5787376373322,15.488659177605843,15.489212493113811,-17.882310655601824,-17.879020009227812,9.54721087554459
13676,3,-117.379105168669,-117.379102269254,35.5787452518919,35.5787620089596,15.490049409099242,15.49030898346636,-17.878173706359032,-17.87631403311558,7.9467951499206215
13677,3,-117.379087814451,-117.379087672358,35.5787805179066,35.578791111021,15.491615608405978,15.49162705238216,-17.874258164317634,-17.8730828260591,0.46073283248109237
13678,4,-117.379085384483,-117.379084706394,35.5787856800152,35.578795414277,15.491834867056104,15.491895418435597,-17.8736850391448,-17.872604908307746,3.045107854201858
13679,9,-117.379081570458,-117.379073859671,35.5787941363404,35.5788312333748,15.492178942353462,15.492870699884243,-17.872746198529818,-17.86862902351073,9.53881480961844
13680,4,-117.379166039281,-117.379162933023,35.5787977354272,35.5788124870067,15.484521936830149,15.484801501932623,-17.872360195759626,-17.870723004542274,9.633488708857675
13681,3,-117.379185498812,-117.379182207293,35.5787630350861,35.5787709185431,15.482764798655372,15.483061625089407,-17.876213306296695,-17.875338108789812,18.734562825844073
13682,4,-117.379207650912,-117.379206810046,35.5787416375166,35.5787570995606,15.48076103927463,15.480835793835642,-17.878590883017665,-17.876875224836105,2.3242658987082723
13683,5,-117.379201232451,-117.379197589297,35.57874981775,35.5787631385081,15.481340189247305,15.48166888847333,-17.877682233138085,-17.876203737324182,11.812142700062475
13684,4,-117.379168855059,-117.379165210106,35.5788004459839,35.5788077574721,15.484266190407153,15.484595162284073,-17.87205990027869,-17.87124810759532,22.060202102780604
13685,8,-117.379160511149,-117.379142941993,35.5788143557979,35.5788416088532,15.485019807169017,15.486607033958947,-17.87051527491751,-17.867488746919197,26.821245773629048
13686,5,-117.379148773197,-117.379147484469,35.5788318575043,35.5788521803839,15.486076452319415,15.486195883329366,-17.86857151970356,-17.866316742802052,178.87005547419815
13687,9,-117.379147077076,-117.379131475637,35.578826564994,35.5788623993803,15.48623512711698,15.487642343974096,-17.869158532448534,-17.865180205928066,19.487464397103402
13688,4,-117.379135081918,-117.379127773128,35.578846643258,35.5788574009483,15.487318505665634,15.487978905189452,-17.866928934536222,-17.86573420389249,28.90752849086876
13689,4,-117.379175747463,-117.379174753712,35.5787758036604,35.5787879265217,15.483646207227723,15.483733945230572,-17.874795081058835,-17.873449878958553,3.7336974610909497
13690,3,-117.379140396912,-117.379139680152,35.5788307882104,35.5788346013358,15.486839072447346,15.486904775039578,-17.868688795413505,-17.868265837766085,171.14676102916627
13691,2,-117.379128828932,-117.379126938557,35.5788538252439,35.5788581132114,15.487883069164551,15.488055240511821,-17.86613080082138,-17.86565534396678,160.09378135317854
13692,9,-117.379074301238,-117.379070569951,35.5788324258758,35.5788642133128,15.492829305451972,15.493162522519231,-17.868496687621217,-17.864969342404027,4.486314623742255
13693,4,-117.379066649806,-117.379065203696,35.5788657556502,35.5788751032035,15.493515746827095,15.49364862569205,-17.86479737179593,-17.863760478080348,172.70020021558236
13694,10,-117.379114732059,-117.37910488808,35.5788753379265,35.5789088592565,15.489156863989813,15.490043298963807,-17.863741850745885,-17.860021236221172,12.279460388297482
13695,10,-117.379098763697,-117.379093051203,35.5789093134142,35.5789479545845,15.49059087870739,15.491113019061322,-17.859969603717794,-17.855682598504565,177.81420432343802
13696,4,-117.379095620566,-117.379081101911,35.5789499681666,35.5789551680466,15.490875385472052,15.492190361075645,-17.85545869351951,-17.85487947087167,66.2542141761379
13697,5,-117.379056989289,-117.379044648791,35.5789157759423,35.5789320545707,15.494380398696723,15.495502087526717,-17.859244319963448,-17.857440134157642,148.28375311278907
13698,16,-117.379081101911,-117.379031506099,35.5789551680466,35.578989818925,15.492190361075645,15.496679066922727,-17.85487947087167,-17.85102709188944,49.681164114305034
13699,3,-117.379066262198,-117.379065049912,35.5789662360031,35.5789713918163,15.493533305763055,15.49364255252265,-17.853649127510618,-17.85307689425883,10.747362370890798
13700,6,-117.379053527798,-117.379051669799,35.578904010112,35.5789256289147,15.494699558575189,15.49486517937667,-17.860551153188393,-17.85815228965781,3.0888604447600385
13701,3,-117.379051087038,-117.379049875651,35.578897561973,35.5789062404307,15.494920360294797,15.495031834804033,-17.861266005501257,-17.860303311703547,173.394820585545
13702,4,-117.379058951609,-117.379056545024,35.578889804421,35.5788996403062,15.494210680857954,15.49442691824519,-17.862128146644277,-17.86103646417402,11.203960501584547
13703,4,-117.379066495123,-117.379063156839,35.5788792841517,35.5788898871586,15.49352896113409,15.49382950043505,-17.86329657264964,-17.862119630186367,14.251866127905673
13704,4,-117.379123611965,-117.379117841015,35.5788690075987,35.5788791042873,15.488351891678764,15.488876920438736,-17.86444486640665,-17.86332553719489,154.87646730142984
13705,3,-117.379127409802,-117.3791236983,35.578867067761,35.5788725194512,15.488009973797716,15.488345335617147,-17.864661602571058,-17.864056145979028,28.98102738456817
13706,3,-117.379101095639,-117.37909856045,35.578909614687,35.5789169711414,15.49038690226944,15.490615274850041,-17.859936822224398,-17.859120215273624,15.623941174579091
13707,5,-117.379024194611,-117.379020749308,35.5789256028344,35.5789382095308,15.49735417009204,15.49766402247327,-17.858150787781998,-17.856751516627796,12.46337454116382
13708,11,-117.378998465007,-117.378988170468,35.5790395568301,35.5790673890488,15.499658962184759,15.500597432703534,-17.845501775525033,-17.842415383235537,163.59527332422044
13709,5,-117.379042868134,-117.379034035892,35.5790560171216,35.5790709719478,15.495633555058578,15.496436997199748,-17.84368272449715,-17.84202486267861,154.13373526762777
13710,4,-117.379053969365,-117.379048434038,35.5790872721599,35.5790968913086,15.494622336685977,15.495125915777576,-17.840217213361136,-17.83915083091344,154.70512988172686
13711,3,-117.37904723794,-117.379042997636,35.5790737373632,35.5790812637894,15.495235489312671,15.495621283590994,-17.841718057066966,-17.84088366033063,155.37813045685752
13712,4,-117.3790478207,-117.37904308487,35.5790426280149,35.5790562608378,15.495187489848007,15.495619376635542,-17.845169689051307,-17.843657858709,164.0608368538973
13713,6,-117.378996305735,-117.37899353942,35.5790012672947,35.5790202591777,15.49986649697991,15.500115744035906,-17.84975132409715,-17.84764400098526,2.1745665601884063
13714,7,-117.379011497982,-117.379005463531,35.5789869231081,35.5790075166836,15.498489197970274,15.49903927079041,-17.85134432897359,-17.84906034809062,167.07154390294207
13715,4,-117.379005641597,-117.379003845651,35.5789946572777,35.5790043861435,15.499020627210214,15.49918528936319,-17.850485906523502,-17.849406761009515,171.31177782823457
13716,3,-117.378987227978,-117.378987202797,35.5790323082945,35.5790377473942,15.500683209474571,15.500686541254645,-17.846305856224888,-17.84570238579019,179.68367133518177
13717,5,-117.379032376643,-117.37902731256,35.57904201108,35.5790509647303,15.496588366673581,15.497049104174097,-17.845235650237793,-17.84424303137355,155.14367242372603
13718,5,-117.379031764205,-117.379028821623,35.5790400019945,35.5790467684936,15.496645074136557,15.496912709613849,-17.845458798701554,-17.84470849518107,161.02684744458224
13719,5,-117.379043726986,-117.379037590013,35.5790664078885,35.5790800335168,15.495553960724129,15.496112846191997,-17.84253041762097,-17.841019606598884,159.8122580154394
13720,3,-117.379054499066,-117.379050257863,35.5790774362747,35.579085247786,15.494576569908414,15.494962500574749,-17.841308803947054,-17.84044277680027,155.98064936369678
13721,2,-117.379041699015,-117.379037590013,35.5790664078885,35.5790707839896,15.495739560690838,15.496112846191997,-17.84253041762097,-17.84204553241004,142.40937532291971
13722,5,-117.379064569674,-117.379055015277,35.5791201729577,35.5791401810745,15.493653172926658,15.49452304491339,-17.8365678699606,-17.83434945341821,158.57861623641668
13723,2,-117.379055015277,-117.379053692374,35.5791126375382,35.5791201729577,15.49452304491339,15.49464440650293,-17.83740372479215,-17.8365678699606,171.73869414491196
13724,3,-117.379046656978,-117.379044170352,35.5790996908981,35.5791069340378,15.495283197072471,15.495509982631992,-17.83883866731392,-17.838035424871215,164.2416053906564
13725,3,-117.379043855589,-117.379042551572,35.579103226133,35.5791122895006,15.49553702206254,15.49565602756724,-17.838446173515578,-17.83744068141076,176.68439189322078
13726,5,-117.379064864652,-117.379049926013,35.5791313533293,35.5791530620642,15.49362395202925,15.494982181168657,-17.835326591899356,-17.832920339203977,150.5374862010172
13727,6,-117.379016279678,-117.37900741506,35.5791573473338,35.5791795524944,15.498022597677474,15.498830372401661,-17.832435819594295,-17.829973530059004,161.85599837793384
13728,2,-117.379007171344,-117.379007037345,35.5791515278208,35.5791552474168,15.498852867978421,15.49886573122448,-17.83308144170824,-17.83266876936341,178.21463404601562
