interval_label,geometry_type,component_index,ring_type,point_order,x_m,y_m,longitude,latitude
morphology_1h_20,alpha_shape,3,exterior,4,449767.1363086185,3954791.875435659,-117.55550310418067,35.73583779518504
morphology_1h_20,alpha_shape,4,exterior,0,448048.9921056086,3957872.579975337,-117.57470210687596,35.763523795185044
morphology_1h_20,alpha_shape,4,exterior,1,448163.4565578646,3958078.545868736,-117.57344924173631,35.76538679518506
morphology_1h_20,alpha_shape,4,exterior,2,448312.41874231887,3957637.6728169015,-117.57177295458483,35.76141979518505
morphology_1h_20,alpha_shape,4,exterior,3,448923.6819850025,3957868.382686058,-117.56502610745503,35.763531795185045
morphology_1h_20,alpha_shape,4,exterior,4,449238.59925786185,3958132.8815652896,-117.56155928126296,35.76593279518505
morphology_1h_20,alpha_shape,4,exterior,5,449177.8077113582,3957790.611700697,-117.56221005765468,35.76284379518505
morphology_1h_20,alpha_shape,4,exterior,6,449323.9517725306,3957369.183144784,-117.56056678320384,35.75905179518506
morphology_1h_20,alpha_shape,4,exterior,7,448839.35500245774,3957016.815508174,-117.56590455149501,35.75584979518504
morphology_1h_20,alpha_shape,4,exterior,8,449105.4375762069,3956461.4830801263,-117.56292619025575,35.75085679518505
morphology_1h_20,alpha_shape,4,exterior,9,449720.299565503,3956404.735464789,-117.55612215553283,35.75037679518505
morphology_1h_20,alpha_shape,4,exterior,10,449749.70575269696,3956279.567294816,-117.55578907400961,35.749249795185065
morphology_1h_20,alpha_shape,4,exterior,11,450119.2752088781,3956042.784079128,-117.55168692095785,35.74713379518505
morphology_1h_20,alpha_shape,4,exterior,12,450100.8212007589,3955375.401181433,-117.55184948575904,35.74111579518504
morphology_1h_20,alpha_shape,4,exterior,13,449746.9216403368,3955912.121080183,-117.55579683438506,35.74593679518505
morphology_1h_20,alpha_shape,4,exterior,14,449265.2738987034,3956091.3299075337,-117.56113494945492,35.74752779518505
morphology_1h_20,alpha_shape,4,exterior,15,449069.5453350359,3956096.112189257,-117.56329995184176,35.74756079518505
morphology_1h_20,alpha_shape,4,exterior,16,448713.59277597646,3956131.993073779,-117.5672389739021,35.74786579518504
morphology_1h_20,alpha_shape,4,exterior,17,448269.93053848005,3955759.565156007,-117.57212172937636,35.744484795185045
morphology_1h_20,alpha_shape,4,exterior,18,447914.6958692341,3956169.59187016,-117.57607699538414,35.74816279518507
morphology_1h_20,alpha_shape,4,exterior,19,447833.6430805304,3956271.667059464,-117.57698006164048,35.74907879518505
morphology_1h_20,alpha_shape,4,exterior,20,447512.9116918717,3956668.863526677,-117.58055331946109,35.75264279518504
morphology_1h_20,alpha_shape,4,exterior,21,447887.0330532029,3957102.666063896,-117.57644360388319,35.75657379518504
morphology_1h_20,alpha_shape,4,exterior,22,447529.2704274766,3957439.187917043,-117.58042282206678,35.75958879518504
morphology_1h_20,alpha_shape,4,exterior,23,448048.9921056086,3957872.579975337,-117.57470210687596,35.763523795185044
morphology_1h_20,alpha_shape,5,exterior,0,449748.5199194863,3958291.911756809,-117.55592838696215,35.76739279518504
morphology_1h_20,alpha_shape,5,exterior,1,449238.59925786185,3958132.8815652896,-117.56155928126296,35.76593279518505
morphology_1h_20,alpha_shape,5,exterior,2,449137.882244854,3958544.068974442,-117.5626995492904,35.76963479518504
morphology_1h_20,alpha_shape,5,exterior,3,449041.4046736761,3958650.326066919,-117.56377361829617,35.77058779518505
morphology_1h_20,alpha_shape,5,exterior,4,449395.5167147881,3958562.44759431,-117.55985056225134,35.76981379518505
morphology_1h_20,alpha_shape,5,exterior,5,449816.1061280374,3959060.617471077,-117.55522888906488,35.77432679518505
morphology_1h_20,alpha_shape,5,exterior,6,449815.8254292901,3958478.4229976274,-117.55519550896004,35.769077795185034
morphology_1h_20,alpha_shape,5,exterior,7,449748.5199194863,3958291.911756809,-117.55592838696215,35.76739279518504
morphology_1h_21,alpha_shape,0,exterior,0,442983.05512255256,3936307.8779899497,-117.62921308051439,35.56881779518504
morphology_1h_21,alpha_shape,0,exterior,1,442658.5696704481,3936426.304960411,-117.63280215572227,35.56986679518505
morphology_1h_21,alpha_shape,0,exterior,2,442675.2001294023,3936604.546976301,-117.63263127101514,35.57147479518504
morphology_1h_21,alpha_shape,0,exterior,3,443307.0369178584,3936698.44734166,-117.62566533432975,35.57235779518505
morphology_1h_21,alpha_shape,0,exterior,4,443097.2994048307,3936418.062245879,-117.62796015220917,35.56981779518505
morphology_1h_21,alpha_shape,0,exterior,5,442983.05512255256,3936307.8779899497,-117.62921308051439,35.56881779518504
morphology_1h_21,alpha_shape,1,exterior,0,445840.765232008,3939861.2566824383,-117.59791639072073,35.60101579518504
morphology_1h_21,alpha_shape,1,exterior,1,446106.3858390419,3940395.358107789,-117.59501973759008,35.605845795185054
morphology_1h_21,alpha_shape,1,exterior,2,446501.8797352649,3940095.062646514,-117.59063354468319,35.60315979518504
morphology_1h_21,alpha_shape,1,exterior,3,445840.765232008,3939861.2566824383,-117.59791639072073,35.60101579518504
morphology_1h_21,alpha_shape,2,exterior,0,447192.0754865366,3939872.5594251873,-117.58299940328702,35.601190795185055
morphology_1h_21,alpha_shape,2,exterior,1,446501.8797352649,3940095.062646514,-117.59063354468319,35.60315979518504
morphology_1h_21,alpha_shape,2,exterior,2,446835.25717657735,3940377.338500755,-117.58697172875573,35.605722795185045
morphology_1h_21,alpha_shape,2,exterior,3,446940.7878915028,3940762.576605625,-117.58583197865194,35.609201795185044
morphology_1h_21,alpha_shape,2,exterior,4,447317.6168129328,3940289.18230787,-117.58164067352438,35.60495379518504
morphology_1h_21,alpha_shape,2,exterior,5,447192.0754865366,3939872.5594251873,-117.58299940328702,35.601190795185055
morphology_1h_21,alpha_shape,3,exterior,0,454293.79417879897,3947402.966461622,-117.50502631235359,35.66943979518505
morphology_1h_21,alpha_shape,3,exterior,1,453900.7032770417,3947009.702128558,-117.50934705558991,35.665875795185045
morphology_1h_21,alpha_shape,3,exterior,2,453552.953891506,3946849.9113734905,-117.51317995063528,35.66441879518505
morphology_1h_21,alpha_shape,3,exterior,3,453286.9357920049,3947389.232455718,-117.51615030003308,35.66926879518504
morphology_1h_21,alpha_shape,3,exterior,4,453929.9449930971,3947399.852961125,-117.50904630911135,35.669394795185056
morphology_1h_21,alpha_shape,3,exterior,5,454293.79417879897,3947402.966461622,-117.50502631235359,35.66943979518505
morphology_1h_21,alpha_shape,4,exterior,0,450628.59213736607,3954990.12405661,-117.5459892365434,35.737668795185044
morphology_1h_21,alpha_shape,4,exterior,1,450107.14299228287,3955049.0538089657,-117.55175927305189,35.73817379518504
morphology_1h_21,alpha_shape,4,exterior,2,449779.1944508071,3955362.243023269,-117.55540547599786,35.74098079518504
morphology_1h_21,alpha_shape,4,exterior,3,450359.859700908,3955631.159338317,-117.54900065344496,35.74343479518505
morphology_1h_21,alpha_shape,4,exterior,4,450628.59213736607,3954990.12405661,-117.5459892365434,35.737668795185044
morphology_1h_21,alpha_shape,5,exterior,0,448460.47963192174,3955497.582700712,-117.5699975592955,35.74213279518506
morphology_1h_21,alpha_shape,5,exterior,1,448019.24736411497,3956049.8550278656,-117.57491291770314,35.74708879518506
morphology_1h_21,alpha_shape,5,exterior,2,447880.86783860455,3956167.572336967,-117.57645099393751,35.74814279518504
morphology_1h_21,alpha_shape,5,exterior,3,447484.4183393336,3956327.41182584,-117.58084609665046,35.749562795185035
morphology_1h_21,alpha_shape,5,exterior,4,448011.65161748393,3956267.848629385,-117.57501105983212,35.74905379518504
morphology_1h_21,alpha_shape,5,exterior,5,448154.2065157754,3956355.9681781903,-117.57344011784495,35.74985579518505
morphology_1h_21,alpha_shape,5,exterior,6,448593.518464156,3956100.63384722,-117.56856495299905,35.74757679518504
morphology_1h_21,alpha_shape,5,exterior,7,449261.3932651229,3955932.9651099,-117.56116784617372,35.746099795185046
morphology_1h_21,alpha_shape,5,exterior,8,449641.2186308104,3956088.7431439394,-117.55697694916562,35.74752379518503
morphology_1h_21,alpha_shape,5,exterior,9,449929.5154174965,3956064.15105059,-117.55378693419371,35.74731679518505
morphology_1h_21,alpha_shape,5,exterior,10,449582.52365184366,3955716.734421246,-117.55760270637957,35.744166795185045
morphology_1h_21,alpha_shape,5,exterior,11,449779.1944508071,3955362.243023269,-117.55540547599786,35.74098079518504
morphology_1h_21,alpha_shape,5,exterior,12,449478.3833096138,3955400.553442868,-117.55873449985867,35.74131079518505
morphology_1h_21,alpha_shape,5,exterior,13,449374.71702687343,3955409.685043738,-117.55988150542628,35.74138779518504
morphology_1h_21,alpha_shape,5,exterior,14,448931.1026383422,3955300.758551958,-117.56478043276012,35.74038279518504
morphology_1h_21,alpha_shape,5,exterior,15,448460.47963192174,3955497.582700712,-117.5699975592955,35.74213279518506
morphology_1h_21,alpha_shape,6,exterior,0,447993.9188055557,3957511.3174397806,-117.57528787091826,35.76026379518505
morphology_1h_21,alpha_shape,6,exterior,1,448192.93740079016,3957455.581305719,-117.5730828353108,35.75977179518505
morphology_1h_21,alpha_shape,6,exterior,2,448555.4166176678,3957668.31356537,-117.56908697550222,35.76170879518505
morphology_1h_21,alpha_shape,6,exterior,3,448598.22508192674,3957566.4664112176,-117.56860690920453,35.760792795185054
morphology_1h_21,alpha_shape,6,exterior,4,448347.3870491352,3957446.582992601,-117.57137383002765,35.75969879518506
morphology_1h_21,alpha_shape,6,exterior,5,448122.5267088959,3957114.8163975887,-117.5738396127112,35.75669579518505
morphology_1h_21,alpha_shape,6,exterior,6,448051.6082678505,3957186.1068832097,-117.57462865895067,35.75733479518506
morphology_1h_21,alpha_shape,6,exterior,7,447772.6359206753,3957422.887766321,-117.57772981236904,35.75945479518504
morphology_1h_21,alpha_shape,6,exterior,8,447993.9188055557,3957511.3174397806,-117.57528787091826,35.76026379518505
morphology_1h_22,alpha_shape,0,exterior,0,443072.7486864136,3936734.654676802,-117.62825335677374,35.57267079518505
morphology_1h_22,alpha_shape,0,exterior,1,443171.6956166669,3936992.119531226,-117.62717952364464,35.57499779518504
morphology_1h_22,alpha_shape,0,exterior,2,443188.6386913327,3936517.746023224,-117.62695921702424,35.57072179518505
morphology_1h_22,alpha_shape,0,exterior,3,443060.8156394817,3936237.3952685976,-117.62835003527682,35.56818679518505
morphology_1h_22,alpha_shape,0,exterior,4,442979.67581541976,3936246.4535817946,-117.62924604079701,35.56826379518505
morphology_1h_22,alpha_shape,0,exterior,5,442518.3294336907,3936631.28791895,-117.6343642876502,35.571706795185044
morphology_1h_22,alpha_shape,0,exterior,6,443072.7486864136,3936734.654676802,-117.62825335677374,35.57267079518505
morphology_1h_22,alpha_shape,1,exterior,0,452079.2347430205,3945914.081054519,-117.52940633791438,35.65591079518506
morphology_1h_22,alpha_shape,1,exterior,1,452178.7687304992,3946213.121532271,-117.52832453240448,35.65861179518505
morphology_1h_22,alpha_shape,1,exterior,2,452799.1519399155,3946518.146211077,-117.52148873261024,35.66139179518506
morphology_1h_22,alpha_shape,1,exterior,3,452473.8350470974,3946003.134827193,-117.52505239710112,35.656732795185036
morphology_1h_22,alpha_shape,1,exterior,4,452079.2347430205,3945914.081054519,-117.52940633791438,35.65591079518506
morphology_1h_22,alpha_shape,2,exterior,0,457205.0014996658,3951817.555148149,-117.47309519236508,35.70937279518505
morphology_1h_22,alpha_shape,2,exterior,1,456914.267194117,3951516.612116016,-117.47629299558236,35.70664679518505
morphology_1h_22,alpha_shape,2,exterior,2,456784.42855445866,3950852.985050143,-117.47769256334531,35.700657795185045
morphology_1h_22,alpha_shape,2,exterior,3,456786.2130054002,3951525.330986412,-117.47770900085169,35.706719795185045
morphology_1h_22,alpha_shape,2,exterior,4,457205.0014996658,3951817.555148149,-117.47309519236508,35.70937279518505
morphology_1h_22,alpha_shape,3,exterior,0,454377.7754818197,3951323.980085021,-117.50432086197868,35.70479579518504
morphology_1h_22,alpha_shape,3,exterior,1,454548.5824790082,3951897.636109288,-117.50246523589765,35.70997579518505
morphology_1h_22,alpha_shape,3,exterior,2,454626.0556127438,3951350.214645097,-117.50157787987838,35.705043795185055
morphology_1h_22,alpha_shape,3,exterior,3,454377.7754818197,3951323.980085021,-117.50432086197868,35.70479579518504
morphology_1h_22,alpha_shape,4,exterior,0,457470.60291300295,3952259.48748228,-117.47018248087362,35.713368795185055
morphology_1h_22,alpha_shape,4,exterior,1,457760.8180415764,3951977.824882208,-117.46695929841928,35.71084179518505
morphology_1h_22,alpha_shape,4,exterior,2,457663.6678972112,3951670.9477825,-117.46801709837383,35.708070795185044
morphology_1h_22,alpha_shape,4,exterior,3,457205.0014996658,3951817.555148149,-117.47309519236508,35.70937279518505
morphology_1h_22,alpha_shape,4,exterior,4,457470.60291300295,3952259.48748228,-117.47018248087362,35.713368795185055
morphology_1h_22,alpha_shape,5,exterior,0,451059.080938104,3953507.028460912,-117.54113827174803,35.724318795185035
morphology_1h_22,alpha_shape,5,exterior,1,451336.5483838172,3953504.171659382,-117.5380702708811,35.72430679518505
morphology_1h_22,alpha_shape,5,exterior,2,450867.1534103361,3953010.748462379,-117.5432299478351,35.71983479518505
morphology_1h_22,alpha_shape,5,exterior,3,451059.080938104,3953507.028460912,-117.54113827174803,35.724318795185035
morphology_1h_22,alpha_shape,6,exterior,0,449382.459722081,3955483.73216937,-117.55980055372774,35.742055795185045
morphology_1h_22,alpha_shape,6,exterior,1,449538.1562692993,3955689.923475324,-117.55809168873448,35.74392279518505
morphology_1h_22,alpha_shape,6,exterior,2,450016.8573665672,3955496.3276832025,-117.55278556428489,35.74220179518504
morphology_1h_22,alpha_shape,6,exterior,3,449783.7545559322,3955127.077338616,-117.55534032271937,35.738860795185055
morphology_1h_22,alpha_shape,6,exterior,4,449920.0001889533,3954749.528942788,-117.55381007714573,35.73546379518505
morphology_1h_22,alpha_shape,6,exterior,5,449856.8730304795,3954651.504009937,-117.5545020130301,35.73457679518505
morphology_1h_22,alpha_shape,6,exterior,6,449660.2711045578,3954764.086995337,-117.55668308567539,35.73558179518505
morphology_1h_22,alpha_shape,6,exterior,7,449391.1694115973,3955072.520122684,-117.55967828570357,35.73834879518505
morphology_1h_22,alpha_shape,6,exterior,8,449342.5399724714,3955188.260341097,-117.56022336096518,35.73938979518504
morphology_1h_22,alpha_shape,6,exterior,9,449391.3992679263,3955369.438555392,-117.55969447925158,35.74102579518506
morphology_1h_22,alpha_shape,6,exterior,10,449382.459722081,3955483.73216937,-117.55980055372774,35.742055795185045
morphology_1h_22,alpha_shape,7,exterior,0,448815.4875644376,3956194.182401444,-117.56611601484121,35.748431795185034
morphology_1h_22,alpha_shape,7,exterior,1,448715.3469899823,3956169.915996359,-117.567221998639,35.74820779518506
morphology_1h_22,alpha_shape,7,exterior,2,448133.9109638544,3956411.101003713,-117.57366815372438,35.75035179518505
morphology_1h_22,alpha_shape,7,exterior,3,447877.9963078161,3956047.02398372,-117.57647491531635,35.74705579518505
morphology_1h_22,alpha_shape,7,exterior,4,447234.6012386926,3956251.254008037,-117.58360404601646,35.74886279518504
morphology_1h_22,alpha_shape,7,exterior,5,447424.7302014434,3956556.141055447,-117.58152124559706,35.75162179518506
morphology_1h_22,alpha_shape,7,exterior,6,447798.1520768811,3956620.262006148,-117.57739528885881,35.75221979518505
morphology_1h_22,alpha_shape,7,exterior,7,448072.87687297567,3956675.548327147,-117.57436032597228,35.75273279518505
morphology_1h_22,alpha_shape,7,exterior,8,448507.7332464346,3957048.017411764,-117.56957457059765,35.75611379518505
morphology_1h_22,alpha_shape,7,exterior,9,448947.0260654995,3956682.671898118,-117.56469233393048,35.752842795185046
morphology_1h_22,alpha_shape,7,exterior,10,448862.0291037832,3956601.8607554855,-117.56562728090087,35.75210979518505
morphology_1h_22,alpha_shape,7,exterior,11,448815.4875644376,3956194.182401444,-117.56611601484121,35.748431795185034
morphology_1h_22,alpha_shape,8,exterior,0,448818.2889426152,3957839.1544508943,-117.5661900879835,35.76326279518504
morphology_1h_22,alpha_shape,8,exterior,1,449228.59776198544,3957803.852271886,-117.56164906648542,35.762965795185046
morphology_1h_22,alpha_shape,8,exterior,2,449020.94411520165,3957517.55116455,-117.56392787887944,35.760373795185046
morphology_1h_22,alpha_shape,8,exterior,3,448818.2889426152,3957839.1544508943,-117.5661900879835,35.76326279518504
morphology_1h_22,alpha_shape,9,exterior,0,449432.29503436224,3958432.355376273,-117.55943547746408,35.76864279518505
