domain,cell_id,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Mw6.4_neighborhood,40,7.761834417925052,-6.60163687291167,0,0.0,,,,,,-117.45809240110968,35.62532745980339,9.334077351297235,20.714657803185837
Mw6.4_neighborhood,41,8.261834417925051,-6.60163687291167,0,0.0,,,,,,-117.45257292446938,35.62532340402456,9.519716382329886,21.013020719427246
Mw6.4_neighborhood,42,8.761834417925051,-6.60163687291167,0,0.0,,,,,,-117.44705344840419,35.625319095134365,9.72753822917186,21.31893598674825
Mw6.4_neighborhood,43,9.261834417925051,-6.60163687291167,0,0.0,,,,,,-117.44153397294896,35.62531453313284,9.956153875869937,21.632083197395957
Mw6.4_neighborhood,44,-0.7381655820749478,-6.10163687291167,5,11665630.76723266,11.342675,11.25,11.5,11.25,11.5,-117.55192401576417,35.62986413059848,9.778803607803972,16.657019569462346
Mw6.4_neighborhood,45,-0.23816558207494776,-6.10163687291167,2,2378588.4236125676,9.061883333333332,9.25,9.5,9.25,9.5,-117.54640422478226,35.62986437774225,9.519716382329886,16.775168934751225
Mw6.4_neighborhood,46,0.26183441792505224,-6.10163687291167,0,0.0,,,,,,-117.54088443378377,35.62986437175083,9.280355596635292,16.907284957716698
Mw6.4_neighborhood,47,0.7618344179250522,-6.10163687291167,0,0.0,,,,,,-117.53536464280349,35.62986411262424,9.06228448019593,17.053043027372688
Mw6.4_neighborhood,48,1.2618344179250522,-6.10163687291167,0,0.0,,,,,,-117.52984485187629,35.629863600362455,8.8670739254841,17.212096570302386
Mw6.4_neighborhood,49,1.7618344179250522,-6.10163687291167,0,0.0,,,,,,-117.52432506103695,35.62986283496552,8.696263565463044,17.384080654363235
Mw6.4_neighborhood,50,2.2618344179250522,-6.10163687291167,0,0.0,,,,,,-117.51880527032029,35.62986181643343,8.551315688243536,17.56861554162413
Mw6.4_neighborhood,51,2.7618344179250522,-6.10163687291167,0,0.0,,,,,,-117.51328547976114,35.62986054476618,8.4335638967165,17.765310126800145
Mw6.4_neighborhood,52,3.2618344179250522,-6.10163687291167,0,0.0,,,,,,-117.50776568939429,35.62985901996382,8.344159634139318,17.973765208029693
Mw6.4_neighborhood,53,3.7618344179250522,-6.10163687291167,0,0.0,,,,,,-117.50224589925458,35.629857242026354,8.284020762890446,18.19357654792948
Mw6.4_neighborhood,54,4.261834417925052,-6.10163687291167,0,0.0,,,,,,-117.49672610937684,35.62985521095383,8.253787009609589,18.42433769385919
Mw6.4_neighborhood,55,4.761834417925052,-6.10163687291167,0,0.0,,,,,,-117.49120631979585,35.62985292674626,8.253787009609589,18.66564253673983
Mw6.4_neighborhood,56,5.261834417925052,-6.10163687291167,1,83176377.11026709,1.4867,1.25,1.5,1.25,1.5,-117.48568653054646,35.629850389403686,8.284020762890446,18.91708759723183
Mw6.4_neighborhood,57,5.761834417925052,-6.10163687291167,0,0.0,,,,,,-117.48016674166348,35.62984759892615,8.344159634139318,19.17827403634991
Mw6.4_neighborhood,58,6.261834417925052,-6.10163687291167,0,0.0,,,,,,-117.47464695318172,35.6298445553137,8.4335638967165,19.448809394544543
Mw6.4_neighborhood,59,6.761834417925052,-6.10163687291167,0,0.0,,,,,,-117.469127165136,35.629841258566366,8.551315688243536,19.728309068881575
Mw6.4_neighborhood,60,7.261834417925052,-6.10163687291167,0,0.0,,,,,,-117.46360737756113,35.62983770868421,8.696263565463044,20.01639754224785
Mw6.4_neighborhood,61,7.761834417925052,-6.10163687291167,0,0.0,,,,,,-117.45808759049196,35.62983390566729,8.8670739254841,20.312709381598918
